GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.7769666934155,35.733744007378526,tree,5.47,1.2,3.1,NA
136.77789662886244,35.73374400935813,shrub,1.19,5.1,2.0,2.3
136.77882655768713,35.73374399163168,shrub,0.7,4.5,11.3,1.3
136.77975650855845,35.7337439784943,shrub,0.6,0.5,10.8,1.4
136.7806865580399,35.73374402618476,shrub,0.69,1.9,10.4,1.6
136.7816165175205,35.73374402366527,shrub,1.03,1.3,1.1,2.3
136.78254637326464,35.73374397363527,shrub,0.53,4.4,10.2,1.4
136.78347639201644,35.73374400278944,shrub,0.67,3.4,10.7,1.4
136.7844063102865,35.733743984073186,shrub,1.67,0.5,0.6,2.3
136.78533630497276,35.7337440044991,shrub,0.49,2.1,3.2,1.8
136.78626622620934,35.7337439855129,shrub,0.71,0.5,3.2,1.7
136.7871962367094,35.73374402474506,tree,4.05,2.0,3.2,NA
136.78812620575937,35.73374403095381,shrub,1.69,0.5,1.2,2.2
136.78905618571838,35.73374402708458,shrub,0.75,0.5,3.3,1.8
136.78998610033915,35.7337440074685,shrub,0.51,1.2,3.0,1.6
136.79091601747385,35.73374398461308,shrub,1.26,5.2,2.0,2.4
136.79184598789544,35.73374399091181,tree,5.74,4.4,2.7,NA
136.7927759041943,35.733743972015596,tree,3.05,5.4,2.3,NA
136.79370594168867,35.73374401394721,shrub,0.79,0.7,3.6,1.8
136.79463588361415,35.733744006748644,shrub,1.17,5.1,2.3,2.2
136.79556578509784,35.73374397336533,shrub,0.9,0.5,9.6,1.4
136.79649585086398,35.733744030143974,tree,4.62,7.9,1.2,NA
136.79742581784038,35.73374403482304,tree,6.28,3.5,1.1,NA
136.79835569850857,35.73374399280144,shrub,0.64,0.5,10.6,1.5
136.76152602818144,35.73450016385723,shrub,1.31,7.6,2.1,2.3
136.76245589369884,35.7345001230054,shrub,1.24,2.5,1.6,2.2
136.76338587787072,35.73450013236353,shrub,0.69,1.2,3.5,1.5
136.76431591925177,35.734500173035386,tree,5.72,1.8,1.7,NA
136.76524590586703,35.73450018059388,shrub,1.17,5.0,2.4,2.3
136.7661759010136,35.73450018590282,shrub,1.24,0.8,1.8,2.5
136.7671057639581,35.734500135692855,tree,5.04,1.4,1.8,NA
136.76803573928328,35.734500143701254,shrub,0.71,0.5,3.0,1.8
136.76896578802337,35.734500192651474,shrub,0.67,8.0,3.5,1.7
136.76989575539665,35.734500181853626,shrub,0.71,3.5,10.2,1.3
136.77082570963367,35.734500183833234,tree,5.07,4.5,1.7,NA
136.77175561431065,35.73450014568086,shrub,1.17,4.5,1.7,2.3
136.77268559806322,35.73450013965207,tree,5.94,6.8,3.2,NA
136.77361555855336,35.73450015944811,tree,3.91,4.9,1.1,NA
136.77454550088711,35.734500134523095,shrub,0.76,6.2,10.1,1.6
136.7754755004508,35.73450014208158,shrub,1.08,3.9,2.7,2.3
136.77640540934524,35.73450012642472,shrub,0.81,4.7,2.8,1.7
136.7773354047552,35.73450013227354,tree,7.31,6.0,3.0,NA
136.77826534741004,35.73450012525495,shrub,0.6,3.3,2.2,1.7
136.77919539608155,35.73450016043791,shrub,0.76,2.3,3.2,1.7
136.78012540114335,35.73450018176364,shrub,0.93,0.5,9.9,1.6
136.78105526421052,35.73450012660468,shrub,1.83,0.5,0.5,2.3
136.78198523219908,35.734500142711454,shrub,0.76,5.5,2.8,1.8
136.78291527304964,35.73450018023395,shrub,0.61,0.5,3.6,1.7
136.78384519556167,35.734500152339535,tree,4.28,0.5,2.5,NA
136.78477521993057,35.734500177624476,shrub,1.87,0.5,1.2,2.4
136.78570516762267,35.73450017276544,shrub,0.63,0.5,3.1,1.8
136.78663512497792,35.73450015935813,shrub,1.82,0.5,1.6,2.1
136.7875650507336,35.734500144241146,shrub,0.66,0.5,9.9,1.6
136.78849503311585,35.7345001589982,shrub,0.61,0.5,10.8,1.4
136.7894249787354,35.734500141271745,shrub,0.63,5.0,10.2,1.6
136.79035493167117,35.73450013128374,tree,5.69,2.1,2.0,NA
136.7912849974208,35.734500175374926,shrub,1.25,4.5,2.9,2.4
136.79221492253834,35.73450015917816,shrub,1.04,6.0,1.6,2.3
136.7931448913039,35.7345001535093,shrub,0.75,0.5,3.3,1.6
136.7940747857065,35.734500124715055,tree,5.38,6.3,0.7,NA
136.7950048046106,35.73450014469106,shrub,1.67,4.3,0.9,2.4
136.79593475337649,35.734500142261545,shrub,1.36,5.6,1.8,2.3
136.7968647179879,35.734500129214155,shrub,1.17,3.9,1.8,2.4
136.79779472481042,35.73450015413917,tree,5.55,14.0,1.9,NA
136.79872465575897,35.734500129484104,shrub,1.6,3.3,0.6,2.2
136.79965461779767,35.73450012318536,shrub,0.61,5.1,10.8,1.4
136.7628246564745,35.7352563205159,shrub,0.75,0.5,9.9,1.4
136.76375459594246,35.73525629838032,shrub,0.79,0.5,10.4,1.3
136.76468463980058,35.735256339862026,tree,5.33,5.2,1.8,NA
136.7656145889376,35.73525633869227,tree,5.55,1.7,2.0,NA
136.76654447113526,35.73525627831434,tree,3.53,4.5,3.8,NA
136.76747449124173,35.73525629514097,tree,6.08,0.5,3.2,NA
136.76840442498232,35.73525629190162,shrub,0.76,8.8,9.7,1.4
136.76933442476704,35.7352563044991,shrub,1.69,0.7,1.4,2.4
136.77026439132163,35.735256282993404,shrub,1.84,1.1,0.8,2.4
136.7711944380823,35.735256339952016,shrub,0.62,5.2,10.5,1.4
136.77212439907865,35.735256319076186,shrub,1.23,6.2,2.3,2.4
136.7730543394659,35.73525628839232,shrub,1.22,4.6,2.2,2.3
136.77398430412407,35.73525629613078,shrub,0.59,5.4,9.4,1.5
136.7749143031502,35.73525631556689,shrub,0.71,5.2,10.0,1.6
136.7758442289131,35.735256288482304,shrub,0.72,0.5,10.8,1.5
136.77677425438523,35.73525630881824,shrub,0.75,1.2,3.4,1.7
136.77770422457533,35.735256311787644,tree,3.55,6.8,1.2,NA
136.7786341854806,35.735256306838636,shrub,0.7,0.5,10.7,1.8
136.779564156877,35.73525628074385,shrub,1.24,12.3,2.3,2.3
136.78049416768562,35.735256314577086,tree,4.43,7.2,1.5,NA
136.7814241183549,35.73525629613078,shrub,0.8,13.1,10.2,1.4
136.78235409200516,35.73525628668266,shrub,1.82,0.5,1.5,2.2
136.7832840658464,35.735256300539895,shrub,0.7,2.6,11.3,1.4
136.78421405650934,35.73525631439712,shrub,1.86,2.3,1.0,2.2
136.78514406292135,35.73525632537492,shrub,0.48,0.6,11.1,1.5
136.78607400571872,35.73525630485903,shrub,0.66,0.5,3.7,1.8
136.78700394430686,35.73525627435513,tree,6.0,4.9,3.5,NA
136.78793399997036,35.73525632753449,shrub,0.54,6.1,2.8,1.5
136.7888639740053,35.73525631592681,shrub,1.11,9.6,2.7,2.4
136.78979391273162,35.73525630566886,shrub,1.72,2.4,1.0,2.4
136.79072387869658,35.73525630269946,shrub,0.81,4.4,3.3,1.8
136.79165390540675,35.73525632987403,tree,5.95,0.5,2.4,NA
136.79258383357651,35.73525629730054,shrub,0.61,2.8,3.8,1.7
136.79351389281493,35.73525633761248,shrub,1.25,9.0,3.0,2.2
136.7944437469301,35.73525628731254,shrub,0.61,0.5,2.6,1.7
136.7953737398123,35.73525629460108,shrub,0.73,1.2,3.2,1.8
136.79630372768685,35.73525629775045,tree,5.0,2.1,1.4,NA
136.79723367428008,35.735256284793046,shrub,0.72,2.3,10.6,1.5
136.7981636815391,35.73525628344331,shrub,0.72,0.5,2.5,1.7
136.79909372965687,35.7352563324835,shrub,0.68,10.7,10.3,1.4
136.8000237377276,35.73525634436113,shrub,0.66,4.1,3.2,1.7
136.80095367087557,35.7352563340132,shrub,1.88,2.8,1.6,2.3
136.76412331846126,35.73601247816436,shrub,1.76,0.5,1.2,2.3
136.76505329941355,35.73601247465507,shrub,1.31,3.5,2.0,2.3
136.76598328587448,35.73601249220156,tree,5.01,4.7,1.1,NA
136.76691327867923,35.73601249643072,shrub,0.63,4.5,11.1,1.5
136.76784322459724,35.736012466466704,shrub,1.13,0.5,0.6,2.4
136.76877326665024,35.73601248590282,shrub,1.61,0.5,1.9,2.3
136.7697032428473,35.73601248671265,shrub,1.23,3.8,1.4,2.2
136.77063324780667,35.73601249022196,tree,5.23,8.8,2.2,NA
136.77156320961686,35.73601249625075,shrub,1.17,0.5,2.4,2.3
136.77249321820554,35.73601249472105,shrub,0.65,0.5,3.1,1.7
136.77342310733331,35.736012447480505,tree,4.4,7.4,1.7,NA
136.77435314574498,35.73601246988602,shrub,0.69,3.5,3.5,1.7
136.77528305056777,35.73601244280144,shrub,1.78,4.2,1.4,2.4
136.77621306701528,35.73601244604079,shrub,0.67,0.5,9.7,1.3
136.77714307866057,35.73601245440912,tree,4.45,2.7,0.9,NA
136.77807305669828,35.7360124490102,tree,4.15,3.1,2.5,NA
136.77900309691205,35.73601249076185,shrub,0.79,0.8,10.2,1.5
136.77993307955143,35.73601249661068,shrub,1.8,1.4,1.9,2.4
136.78086297813482,35.73601244721056,shrub,0.65,0.5,9.9,1.6
136.78179292978066,35.73601243308338,shrub,0.57,1.9,2.7,1.9
136.78272298514162,35.7360124679964,shrub,0.73,7.0,10.1,1.5
136.78365292048167,35.73601243065387,shrub,0.76,5.5,9.3,1.6
136.78458297853467,35.7360124840132,shrub,0.73,0.8,10.4,1.3
136.78551288860143,35.73601244568086,shrub,0.87,3.6,3.8,1.6
136.78644288812453,35.73601244712058,shrub,1.25,5.0,2.2,2.3
136.78737287481553,35.73601243632273,tree,4.88,3.9,1.5,NA
136.78830284726246,35.73601244487103,shrub,0.58,1.5,2.7,1.7
136.78923283158016,35.736012446220755,shrub,0.65,2.8,3.6,1.8
136.79016287498695,35.7360124824835,shrub,0.54,1.8,10.4,1.6
136.791092829826,35.736012444511104,shrub,0.64,0.5,10.0,1.4
136.7920228146069,35.73601245179964,shrub,0.84,2.2,2.7,1.7
136.79295282220698,35.73601247591482,shrub,0.63,0.5,3.4,1.6
136.79388279982896,35.73601247465507,tree,3.2,5.8,2.7,NA
136.7948127570162,35.73601244127174,shrub,0.75,2.6,3.3,1.7
136.7957428307406,35.73601249634073,shrub,1.1,7.3,1.7,2.3
136.7966727472826,35.73601245359928,shrub,0.74,5.1,3.5,1.7
136.79760269913996,35.73601244127174,shrub,0.82,0.5,9.2,1.4
136.79853272193503,35.73601245161968,shrub,1.78,0.5,0.9,2.2
136.7994627000713,35.736012460257946,shrub,2.04,0.5,1.2,2.3
136.80039266991628,35.736012443971205,shrub,0.93,2.5,11.0,1.6
136.8013226970055,35.73601248284343,shrub,0.66,0.5,3.5,1.8
136.8022527186931,35.73601249364127,tree,3.62,0.5,2.3,NA
136.76542205147726,35.736768633023395,shrub,0.58,0.5,9.2,1.6
136.76635191502575,35.73676857921416,shrub,0.73,4.4,10.1,1.6
136.76728205662465,35.736768648050386,shrub,1.71,0.5,0.5,2.2
136.76821197677484,35.73676861862627,shrub,1.18,3.9,1.8,2.4
136.76914194188285,35.736768588122374,shrub,1.61,2.5,1.3,2.4
136.77007198369702,35.73676861187762,shrub,0.63,0.5,10.7,1.6
136.77100192388087,35.736768602429514,tree,4.48,6.2,2.5,NA
136.7719319052982,35.736768582903416,shrub,0.71,3.6,9.7,1.4
136.7728619983254,35.736768639502095,shrub,1.9,5.9,-0.1,2.3
136.77379188820254,35.73676858704259,shrub,0.76,4.8,10.1,1.5
136.77472187927876,35.736768586412715,shrub,0.9,4.0,3.4,1.6
136.7756519103188,35.73676859874025,shrub,1.22,0.5,2.1,2.4
136.77658190072702,35.73676859379124,tree,3.85,4.1,0.5,NA
136.77751192211448,35.73676860674865,shrub,1.29,0.5,2.6,2.0
136.77844196528204,35.73676864643072,shrub,0.74,3.8,3.5,1.8
136.77937191951298,35.73676862267546,shrub,0.63,0.6,10.7,1.5
136.78030188146175,35.73676860044991,shrub,0.65,3.8,10.4,1.5
136.7812318330263,35.73676857894421,tree,6.01,4.9,1.2,NA
136.7821618817809,35.73676862213557,tree,6.79,0.5,1.7,NA
136.78309184050147,35.736768582633474,shrub,0.86,0.5,3.3,1.8
136.78402190650593,35.736768624205155,shrub,0.71,1.6,10.1,1.5
136.78495184508668,35.73676860035992,tree,4.7,6.9,1.6,NA
136.78588187215476,35.73676862654469,tree,4.65,4.3,2.1,NA
136.78681182520796,35.73676860332934,shrub,0.79,3.6,10.1,1.3
136.78774183678436,35.73676861817636,tree,4.47,4.5,1.9,NA
136.78867185222245,35.736768630503896,shrub,0.67,5.1,2.4,1.7
136.7896018048202,35.73676860476904,tree,4.09,0.5,1.3,NA
136.79053182155067,35.73676860386922,shrub,0.52,4.7,10.4,1.5
136.7914617807739,35.73676859829034,shrub,1.85,4.4,1.8,2.3
136.79239183374958,35.736768622225554,shrub,0.7,4.7,10.1,1.5
136.79332175020727,35.73676857822436,shrub,0.67,2.2,1.7,1.7
136.79425184492206,35.73676863167366,tree,5.22,3.5,2.8,NA
136.79518179922164,35.73676861736652,shrub,0.61,0.5,10.9,1.5
136.7961117313486,35.73676859028194,tree,5.49,2.3,1.5,NA
136.79704172259335,35.73676858047391,shrub,1.67,4.6,1.2,2.4
136.79797179930492,35.736768631043795,shrub,0.81,0.5,10.5,1.4
136.79890181520116,35.73676862843431,shrub,1.19,6.1,2.6,2.2
136.79983180197587,35.73676863554289,shrub,0.65,1.0,9.5,1.3
136.80076177504787,35.73676862024595,shrub,0.76,4.5,10.5,1.7
136.80169181405773,35.73676864481104,tree,4.73,0.5,1.2,NA
136.80262168555174,35.73676859055189,shrub,0.65,3.5,9.8,1.5
136.80355171516484,35.73676860674865,shrub,0.61,0.5,9.4,1.5
136.76672071895058,35.73752472948411,shrub,1.8,4.3,1.4,2.4
136.76765075779872,35.737524768986205,shrub,0.74,6.7,3.1,1.6
136.76858076677973,35.73752475836832,tree,4.34,5.1,1.4,NA
136.76951076707337,35.737524771235755,shrub,0.79,1.9,9.2,1.6
136.77044079795635,35.73752478941212,shrub,0.64,0.5,9.8,1.5
136.77137073085322,35.73752473353329,shrub,0.82,0.6,10.4,1.6
136.77230081272867,35.737524789772046,shrub,0.61,0.5,9.5,1.4
136.77323082669616,35.737524793461304,tree,5.25,6.9,0.3,NA
136.7741608394959,35.73752479589083,tree,3.99,3.7,2.5,NA
136.7750907522221,35.73752474631074,shrub,1.87,1.8,2.3,2.4
136.776020710766,35.7375247284943,shrub,1.15,3.2,2.1,2.2
136.7769507394804,35.73752474676065,shrub,0.53,0.5,3.2,1.7
136.77788079332552,35.73752476844631,shrub,0.68,5.8,10.9,1.3
136.77881073496275,35.73752473344331,shrub,0.66,4.9,2.4,1.6
136.77974077988995,35.737524743881224,shrub,0.75,10.5,10.7,1.5
136.78067077538165,35.737524751439715,shrub,1.22,1.5,2.0,2.2
136.78160080521147,35.73752476790642,shrub,0.71,2.2,3.5,1.7
136.78253076070382,35.737524743611274,shrub,0.57,5.3,9.8,1.5
136.78346077348422,35.737524756208764,shrub,1.2,5.6,1.5,2.0
136.78439085659602,35.737524787972404,shrub,0.54,0.5,9.2,1.4
136.78532079439563,35.737524754409115,tree,5.38,1.7,1.6,NA
136.78625079807216,35.73752476331734,tree,4.8,0.8,1.5,NA
136.78718079670614,35.737524765746855,tree,6.23,2.3,1.6,NA
136.78811080856454,35.73752476556689,shrub,0.65,5.8,10.5,1.5
136.78904084630616,35.737524785542895,shrub,0.7,6.6,9.8,1.6
136.78997082662264,35.737524774475105,shrub,1.32,2.9,1.1,2.4
136.7909007845973,35.73752473191362,shrub,0.56,4.7,10.5,1.6
136.79183085392293,35.737524785992804,shrub,0.59,6.0,2.7,1.8
136.792760781828,35.73752473488303,shrub,0.73,5.0,2.9,1.6
136.79369081539113,35.73752476511698,shrub,0.71,5.1,10.0,1.5
136.79462087521716,35.73752479814037,shrub,1.94,2.9,-0.2,2.4
136.79555083556826,35.73752476430714,shrub,0.62,0.5,10.5,1.3
136.79648087990634,35.73752479031194,tree,3.25,0.5,2.5,NA
136.7974108720197,35.737524779154164,tree,6.54,2.4,3.0,NA
136.79834090143322,35.737524789772046,shrub,0.86,1.5,10.3,1.6
136.79927081209757,35.737524737132574,shrub,0.53,0.5,10.0,1.4
136.80020085416965,35.73752477708458,shrub,1.75,0.5,1.6,2.2
136.8011308820276,35.73752477204559,shrub,1.23,6.0,1.4,2.3
136.8020608386475,35.73752475233953,tree,5.02,2.5,2.1,NA
136.8029907973149,35.73752472957408,shrub,1.86,6.1,1.0,2.3
136.80392086001055,35.73752477141572,shrub,0.74,0.5,10.7,1.5
136.80485084638963,35.737524766196756,shrub,0.53,4.0,9.4,1.5
136.7680195358228,35.73828090827835,shrub,1.23,3.8,2.0,2.3
136.7689496378352,35.73828094481104,shrub,1.65,2.2,0.8,2.2
136.76987955282618,35.73828089379124,shrub,1.3,5.3,1.5,2.3
136.77080954040758,35.7382808820036,shrub,1.2,6.0,2.8,2.4
136.7717396417316,35.73828093527295,shrub,0.71,1.0,10.2,1.5
136.77266960107937,35.7382809105279,tree,5.99,1.5,3.1,NA
136.77359968654702,35.73828095011998,shrub,1.71,0.5,0.5,2.2
136.77452966031132,35.73828093428314,shrub,1.85,0.6,0.8,2.3
136.77545964184128,35.73828090305939,tree,4.73,5.0,1.6,NA
136.7763896346951,35.73828088461308,tree,7.05,4.4,3.1,NA
136.77731961814456,35.73828088704259,shrub,0.72,1.5,10.9,1.5
136.7782497144544,35.73828093887222,shrub,1.88,0.5,1.1,2.2
136.7791797057943,35.73828090620876,shrub,0.75,0.5,10.1,1.5
136.78010976398951,35.738280930953806,shrub,0.73,5.1,10.1,1.5
136.78103969128344,35.73828088452309,shrub,1.35,9.9,2.3,2.2
136.78196980355372,35.738280947510496,shrub,0.71,0.5,10.6,1.4
136.78289969064554,35.738280880383925,shrub,1.76,5.0,1.1,2.3
136.78382974737585,35.738280911877624,shrub,1.29,6.9,2.1,2.3
136.78475973534032,35.73828089793041,shrub,1.27,5.2,1.7,2.4
136.78568979958916,35.73828092033593,shrub,1.03,5.6,1.3,2.4
136.7866197718359,35.7382809125075,tree,5.77,5.1,2.9,NA
136.7875498388033,35.7382809305039,shrub,0.63,1.6,10.1,1.5
136.78847979971687,35.73828090035993,shrub,1.87,2.9,2.2,2.2
136.7894097935617,35.73828088803239,shrub,0.63,1.4,9.6,1.6
136.7903398437142,35.73828091556688,tree,6.05,0.5,2.8,NA
136.79126987706647,35.738280937702456,shrub,1.81,0.5,0.6,2.1
136.79219987433513,35.738280927174564,shrub,1.21,4.3,1.5,2.3
136.79312982788278,35.73828089532093,tree,4.97,1.5,0.5,NA
136.79405987467555,35.73828089919016,shrub,0.83,8.4,3.5,1.7
136.79498985729492,35.738280904679065,shrub,0.63,5.2,9.7,1.5
136.79591993475762,35.738280939412114,shrub,0.8,2.4,10.8,1.5
136.7968499671548,35.73828093986203,shrub,0.67,1.0,9.8,1.5
136.7977799626326,35.73828092861427,tree,5.06,7.6,3.6,NA
136.79870989823462,35.7382808890222,shrub,0.78,0.5,9.6,1.6
136.79963989993254,35.73828088326335,tree,4.0,8.3,4.5,NA
136.80056993537661,35.73828089721056,tree,6.91,0.5,1.9,NA
136.80149999653818,35.73828093527295,tree,4.38,0.5,1.1,NA
136.8024300362132,35.73828094859028,shrub,1.89,1.2,1.3,2.3
136.80336000137845,35.738280910617874,shrub,0.63,2.1,2.9,1.6
136.8042900249208,35.738280928974206,shrub,1.91,0.9,0.9,2.4
136.80522004200375,35.73828092276545,shrub,0.63,0.5,9.6,1.4
136.80615004973956,35.73828091826635,shrub,0.6,6.2,10.2,1.5
136.76931844083308,35.739037086442714,shrub,0.69,5.9,10.1,1.4
136.7702484426975,35.739037067906416,tree,3.55,1.3,1.2,NA
136.77117850343294,35.73903709904019,tree,5.8,1.2,2.0,NA
136.77210849222791,35.73903706142771,shrub,0.72,0.5,9.4,1.6
136.7730384987119,35.739037049640075,shrub,1.66,3.6,1.2,2.5
136.77396845356213,35.73903703092382,tree,5.53,5.6,1.6,NA
136.77489850433022,35.73903704775045,shrub,1.06,5.9,2.4,2.5
136.77582859494234,35.73903708590282,tree,2.4,8.2,2.0,NA
136.77675855297073,35.73903705305939,shrub,0.91,6.2,10.4,1.4
136.7776885841184,35.739037050539885,shrub,1.1,1.5,2.2,2.2
136.77861861523874,35.73903705476904,shrub,0.59,3.6,3.5,1.6
136.77954864167287,35.73903706844631,shrub,0.58,2.3,2.8,1.7
136.7804786774852,35.739037061877625,shrub,0.64,5.8,9.8,1.4
