GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.77566803217277,35.7329878634973,tree,5.48,4.7,2.7,NA
136.77659794036367,35.732987852879425,shrub,1.27,0.5,2.0,2.1
136.77752789611884,35.7329878419916,shrub,1.19,12.3,1.4,2.3
136.7784578932578,35.73298787330534,tree,4.3,0.6,3.5,NA
136.77938781355493,35.73298785755849,tree,5.68,1.4,1.5,NA
136.7803177344985,35.73298784064187,shrub,0.44,5.2,2.5,1.7
136.78124775192032,35.73298788563287,tree,6.92,3.8,2.8,NA
136.78217764290093,35.732987836322735,shrub,0.7,3.5,10.1,1.4
136.78310754474467,35.73298782948411,shrub,0.74,0.5,2.6,1.8
136.78403757047138,35.732987863137375,shrub,1.81,0.5,1.5,2.4
136.78496754044684,35.73298788617277,shrub,0.74,4.4,2.6,1.7
136.78589744220346,35.73298783695261,tree,3.26,3.0,1.4,NA
136.78682745308626,35.73298789031194,shrub,1.14,6.2,1.7,2.4
136.7877573012531,35.73298783173365,shrub,1.31,6.0,2.1,2.2
136.78868725911138,35.73298782561488,shrub,0.7,5.0,10.0,1.6
136.78961720954555,35.732987843071385,tree,5.11,8.2,1.3,NA
136.79054725930195,35.732987889682065,tree,7.51,0.6,3.2,NA
136.791477118481,35.73298784892022,shrub,0.63,4.5,2.8,1.6
136.79240707788844,35.73298784280144,shrub,0.59,3.8,3.4,1.8
136.79333708270426,35.73298786556689,shrub,1.66,2.3,0.6,2.3
136.79426700943569,35.732987861427716,shrub,0.68,7.4,9.1,1.3
136.79519688212974,35.7329878275045,tree,5.71,6.1,3.5,NA
136.79612693345416,35.73298786484703,tree,6.22,2.7,1.6,NA
136.79705691121805,35.73298788932214,shrub,0.66,3.5,9.6,1.4
136.76022738581432,35.73374398920216,tree,4.4,1.4,0.7,NA
136.76115742209436,35.733744011877626,shrub,0.67,0.8,2.2,1.7
136.76208736409197,35.73374401889622,shrub,1.73,4.5,2.3,2.2
136.7630173057761,35.733744011877626,shrub,0.79,2.7,10.4,1.4
136.76394721925968,35.733743985602885,shrub,1.73,5.3,1.8,2.4
136.76487718298043,35.73374399019196,shrub,0.85,9.4,1.5,2.3
136.76580714718474,35.73374398056389,shrub,1.31,3.7,0.8,2.2
136.76673709184237,35.73374398668266,shrub,1.78,0.5,1.2,2.3
136.7676670582351,35.73374398767247,shrub,1.85,0.5,1.1,2.5
136.76859705126378,35.73374400152969,tree,4.64,4.8,3.3,NA
136.7695269795665,35.73374399226155,shrub,1.26,0.8,1.5,2.4
136.77045703407688,35.73374402735453,shrub,1.1,1.0,2.1,2.3
136.771386935198,35.733744018626275,tree,3.68,0.5,2.7,NA
136.77231688638105,35.73374399523095,shrub,1.17,2.4,2.0,2.3
136.7732468296323,35.73374398893222,shrub,1.17,3.5,1.5,2.2
136.77417679946316,35.733743993341335,shrub,1.21,1.8,1.5,2.2
136.7751068311647,35.73374403680264,shrub,1.18,5.9,1.8,2.2
136.77603669636215,35.73374397687463,tree,4.37,7.2,0.9,NA
136.77696668843893,35.73374401691662,shrub,0.75,7.5,9.9,1.7
136.77789665798048,35.733744016646675,shrub,1.17,0.9,2.6,2.1
136.77882664168476,35.733744037702465,shrub,1.26,4.5,1.8,2.3
136.77975655452437,35.73374399514097,shrub,1.9,0.5,1.2,2.3
136.780686455936,35.733743974985,shrub,0.72,1.4,3.3,1.8
136.78161651363564,35.73374401592682,shrub,1.24,1.9,1.5,2.3
136.78254638444224,35.733743989292144,tree,4.93,0.5,2.4,NA
136.78347638979915,35.7337439984703,shrub,1.76,0.5,2.4,2.1
136.78440632281428,35.73374397867426,shrub,1.77,1.6,0.8,2.3
136.78533631511226,35.73374400917817,shrub,1.8,3.0,1.5,2.5
136.78626627710892,35.73374400296941,shrub,1.28,0.5,2.6,2.4
136.78719629222212,35.733744034643074,tree,6.4,4.3,1.5,NA
136.78812617754383,35.73374401394721,shrub,0.76,0.5,10.7,1.4
136.78905612096864,35.733743981463704,tree,6.18,0.5,2.0,NA
136.78998609006274,35.73374400908818,shrub,1.77,0.5,1.7,2.3
136.79091610752297,35.733744030143974,shrub,1.63,0.5,1.3,2.3
136.79184603031413,35.73374401502699,tree,8.16,0.6,1.2,NA
136.79277590694988,35.73374397471506,shrub,1.27,0.5,2.0,2.4
136.79370589964444,35.733743984703054,shrub,0.74,1.4,2.7,1.6
136.794635844103,35.73374398587283,tree,3.8,4.8,1.3,NA
136.79556590873452,35.7337440385123,shrub,0.73,0.5,10.2,1.7
136.79649584596535,35.7337440264547,shrub,1.79,0.5,1.2,2.4
136.79742571502095,35.73374397174565,tree,4.28,2.3,2.0,NA
136.7983557546943,35.73374402834433,shrub,0.8,0.5,10.1,1.5
136.76152606700893,35.734500187432516,shrub,1.8,2.2,1.4,2.3
136.76245593172303,35.73450014811037,shrub,0.78,4.0,10.8,1.6
136.76338600798363,35.73450019427115,shrub,1.79,0.5,1.3,2.2
136.76431585160117,35.734500135512896,tree,6.31,4.6,2.2,NA
136.765245905254,35.734500184103176,tree,4.94,5.4,2.7,NA
136.76617586702685,35.734500178614276,shrub,1.73,5.7,0.6,2.3
136.76710579549442,35.73450016178764,shrub,0.76,3.7,9.8,1.5
136.76803580428492,35.73450018509298,tree,5.96,6.8,1.9,NA
136.76896576927277,35.73450017825434,shrub,0.84,2.8,10.3,1.5
136.76989568445165,35.734500148020395,tree,6.05,0.5,2.0,NA
136.7708256982989,35.73450017420516,shrub,1.69,2.1,0.9,2.2
136.7717556004778,35.734500140461904,tree,4.69,4.9,0.8,NA
136.77268560507645,35.73450015062988,shrub,1.65,3.7,1.8,2.3
136.7736155461254,35.73450014145171,shrub,1.72,1.0,1.3,2.2
136.7745456028501,35.7345001924715,shrub,1.76,0.5,0.7,2.5
136.77547554471195,35.73450018995201,shrub,1.23,3.5,1.1,2.3
136.77640554381102,35.73450018725254,shrub,1.77,3.9,0.7,2.2
136.77733539802935,35.73450013686263,shrub,1.75,1.2,1.1,2.3
136.77826537610883,35.73450013236353,shrub,1.7,1.4,0.8,2.2
136.7791953412288,35.73450013056389,shrub,0.66,1.7,3.1,1.7
136.78012538253063,35.73450018671266,tree,7.35,4.8,1.1,NA
136.78105535019068,35.73450018104379,shrub,1.72,0.5,0.6,2.2
136.781985298487,35.734500158818236,shrub,1.72,0.5,0.9,2.1
136.78291524533756,35.734500154049194,shrub,1.88,0.5,1.7,2.2
136.78384524271866,35.73450017573485,shrub,0.79,0.5,3.6,1.7
136.7847751181861,35.734500129214155,shrub,0.58,0.6,10.2,1.4
136.78570515926793,35.734500159268144,shrub,1.77,4.8,0.9,2.3
136.78663506319748,35.734500123455305,shrub,0.64,0.9,2.9,1.8
136.78756514292476,35.734500180323934,shrub,1.83,3.5,1.7,2.2
136.7884950851885,35.734500176814635,shrub,0.54,6.6,3.2,1.7
136.7894250493888,35.73450017267547,shrub,1.87,2.0,1.8,2.2
136.79035498507753,35.73450015863827,shrub,0.64,10.8,10.9,1.6
136.79128490722186,35.73450012795441,shrub,0.73,3.2,2.1,1.6
136.79221490740272,35.73450016376725,shrub,1.12,5.7,2.7,2.2
136.7931448457858,35.734500123725255,shrub,0.79,1.5,2.3,1.8
136.79407485764838,35.73450014991001,shrub,1.73,5.2,0.1,2.4
136.79500482464815,35.73450015944811,shrub,0.78,7.6,2.1,1.7
136.79593477689426,35.73450013920216,shrub,1.94,0.9,0.9,2.1
136.79686467758813,35.73450012534493,shrub,1.27,7.1,2.2,2.6
136.7977947073978,35.73450014703059,shrub,0.8,2.0,9.6,1.4
136.79872466998876,35.734500135512896,shrub,1.38,6.6,2.2,2.4
136.7996546921738,35.73450018239352,shrub,0.67,0.5,9.7,1.7
136.762824642983,35.735256318266345,shrub,0.68,4.3,3.5,1.5
136.7637545746335,35.73525629712058,shrub,1.67,3.5,1.1,2.3
136.7646845397513,35.735256300809844,shrub,1.94,4.9,1.1,2.4
136.76561455820678,35.73525630539892,shrub,1.3,0.5,2.4,2.1
136.76654450662298,35.73525629685063,shrub,0.63,1.5,3.0,1.8
136.767474512203,35.73525632042591,shrub,1.6,4.9,1.3,2.4
136.76840444116365,35.735256301709654,shrub,1.16,1.8,2.3,2.3
136.7693344460908,35.73525631259748,shrub,1.33,2.7,2.0,2.4
136.7702643796448,35.73525627561488,shrub,0.66,0.5,10.6,1.4
136.77119440870752,35.73525630989802,shrub,0.57,0.5,3.1,1.7
136.7721243844096,35.735256317816436,shrub,1.17,4.0,1.2,2.3
136.77305439250864,35.73525632726455,tree,4.06,7.5,2.4,NA
136.7739843444353,35.73525631025795,shrub,1.77,0.5,1.7,2.5
136.77491434705252,35.735256338872226,shrub,1.85,4.5,1.1,2.1
136.77584429113293,35.73525631394721,shrub,0.69,5.5,10.3,1.5
136.7767742509868,35.73525629595081,shrub,1.94,5.1,1.2,2.3
136.77770429325824,35.735256332123576,shrub,0.69,6.2,10.0,1.5
136.77863416066722,35.735256280923814,tree,5.82,4.7,3.9,NA
136.7795641271267,35.735256281463705,shrub,1.17,2.8,1.6,2.3
136.78049418828041,35.73525633320336,shrub,1.35,2.5,2.2,2.3
136.78142419839477,35.73525633203359,shrub,1.26,0.5,2.6,2.3
136.78235405994906,35.73525627768447,tree,5.32,3.4,1.3,NA
136.78328410028453,35.73525631691662,tree,4.73,1.8,2.7,NA
136.78421404763137,35.73525629892021,shrub,0.87,0.5,3.3,1.7
136.785143995784,35.73525628938213,tree,5.22,8.1,1.9,NA
136.78607405140184,35.73525633725255,shrub,1.28,6.1,1.3,2.6
136.78700397129975,35.73525629838032,tree,4.13,7.5,0.3,NA
136.78793396795206,35.73525631997601,shrub,1.2,4.4,1.9,2.2
136.78886395118602,35.735256299550095,shrub,0.67,3.8,10.7,1.6
136.7897938827801,35.73525629055189,shrub,0.57,0.5,10.1,1.5
136.79072392964432,35.735256336352734,shrub,0.77,3.0,10.4,1.5
136.79165393190115,35.73525633518296,shrub,1.04,0.5,2.7,2.4
136.79258385182146,35.73525630656869,shrub,0.81,8.8,9.8,1.5
136.79351379637407,35.73525629487103,shrub,1.58,0.5,0.8,2.3
136.79444381264983,35.735256313587286,shrub,0.51,7.7,10.1,1.5
136.79537371858984,35.73525628263348,shrub,0.69,0.5,3.0,1.8
136.79630372186304,35.735256281733655,tree,3.19,0.5,2.2,NA
136.7972337161619,35.73525630575885,tree,5.95,6.9,0.0,NA
136.79816378033883,35.73525634598081,shrub,1.71,3.0,1.0,2.2
136.79909367668148,35.73525631259748,shrub,1.79,0.5,0.8,2.4
136.80002371767227,35.73525634499101,tree,3.12,0.7,1.5,NA
136.80095357260404,35.73525627732454,shrub,0.57,3.8,10.1,1.4
136.76412324916075,35.736012437492505,shrub,1.15,5.7,1.5,2.3
136.76505323624906,35.736012432723456,tree,6.06,4.4,1.8,NA
136.76598318063057,35.736012430473906,tree,6.05,5.1,1.4,NA
136.7669132071565,35.73601245233953,shrub,0.62,0.5,10.1,1.7
136.76784329222738,35.73601248941212,shrub,1.91,0.5,1.0,2.4
136.7687731615292,35.73601244145171,tree,4.79,3.7,3.4,NA
136.76970320528733,35.73601247618477,shrub,1.43,7.8,3.1,2.3
136.77063314489826,35.73601243533293,shrub,0.7,4.7,3.0,1.7
136.7715632149729,35.73601249112178,shrub,1.19,1.5,2.1,2.5
136.77249309780083,35.736012426424715,tree,6.52,7.9,1.7,NA
136.77342312719267,35.736012467096586,tree,5.69,4.3,2.5,NA
136.77435313439204,35.73601247474505,tree,6.79,0.6,3.0,NA
136.7752831425035,35.73601247609478,shrub,1.18,4.3,1.8,2.4
136.77621308180935,35.736012465026995,tree,5.25,3.7,3.2,NA
136.77714311227305,35.73601248815237,shrub,0.79,0.5,2.7,1.6
136.7780729800001,35.7360124290342,tree,3.83,6.2,0.8,NA
136.77900309749165,35.73601248446311,tree,5.94,9.0,1.0,NA
136.7799330632034,35.7360124785243,shrub,0.64,5.9,10.3,1.6
136.78086296434972,35.7360124355129,shrub,0.71,1.9,9.7,1.4
136.78179294247042,35.7360124259748,tree,4.37,3.3,2.5,NA
136.78272292796805,35.73601243632273,shrub,1.43,6.7,1.7,2.3
136.78365300961568,35.7360124895021,tree,3.86,8.1,3.1,NA
136.78458292058153,35.73601243713257,shrub,0.79,0.5,3.6,1.7
136.7855129306991,35.73601245665867,shrub,1.31,5.3,2.1,2.4
136.78644287825318,35.736012430743855,tree,3.72,3.7,2.0,NA
136.78737290022272,35.73601246412717,tree,2.66,0.9,0.2,NA
136.78830290399742,35.73601247609478,shrub,0.84,1.2,3.0,1.8
136.78923286189595,35.7360124480204,shrub,0.7,1.3,9.9,1.4
136.79016285399507,35.736012468266345,shrub,1.77,1.9,1.6,2.4
136.7910929064431,35.736012496520694,tree,5.77,2.8,2.2,NA
136.7920228108272,35.736012444961005,shrub,0.8,0.5,10.3,1.5
136.7929527830916,35.73601243839232,tree,5.73,5.6,3.3,NA
136.79388281355446,35.73601246286742,shrub,0.69,1.6,10.0,1.4
136.79481280174545,35.73601246988602,shrub,0.73,4.1,3.1,1.6
136.79574270017127,35.73601242993401,shrub,1.22,9.5,2.0,2.3
136.79667269180877,35.73601243290342,tree,5.48,0.7,0.9,NA
136.79760273993878,35.73601247339532,shrub,0.58,7.9,3.3,1.9
136.79853269893528,35.7360124580084,shrub,0.57,1.4,10.3,1.5
136.79946274201274,35.73601247771446,tree,5.92,4.9,0.8,NA
136.80039261910187,35.73601242579484,shrub,1.22,3.0,1.8,2.2
136.80132267387563,35.7360124715057,tree,5.93,4.5,2.3,NA
136.80225268666746,35.736012481763645,tree,5.27,0.5,0.0,NA
136.76542204038356,35.73676863410318,shrub,0.93,2.0,3.6,1.8
136.76635200170634,35.73676861943611,shrub,0.61,9.6,10.3,1.5
136.76728197302535,35.73676860143971,shrub,1.78,0.5,0.7,2.1
136.7682119396745,35.73676859883023,shrub,1.86,2.4,0.7,2.3
136.76914204083553,35.73676864193161,shrub,0.7,0.5,10.1,1.5
136.77007200175123,35.73676863437312,shrub,0.9,5.4,9.7,1.5
136.77100198380265,35.73676861682663,shrub,1.21,9.3,1.8,2.2
136.77193202193527,35.736768647780444,tree,4.5,4.4,2.6,NA
136.77286192871728,35.73676860728854,tree,4.49,3.9,1.4,NA
136.77379191271064,35.73676860143971,tree,5.82,0.5,2.3,NA
136.7747219330579,35.73676861430714,shrub,1.44,3.5,1.9,2.3
136.7756519007772,35.73676860980804,shrub,1.28,0.5,1.4,2.4
136.7765819816906,35.73676863680264,shrub,1.22,0.5,1.9,2.3
136.77751188152365,35.73676858479304,shrub,1.79,5.5,1.6,2.4
136.77844189816543,35.73676859460108,shrub,1.09,3.3,1.4,2.2
136.7793719216553,35.73676861844631,shrub,0.82,5.8,3.4,1.8
136.78030194360807,35.73676864481104,shrub,1.22,0.6,2.4,2.3
136.7812318824861,35.73676860818836,shrub,1.46,5.4,2.6,2.4
136.78216186152272,35.7367685964907,tree,5.4,1.2,2.5,NA
136.78309187449193,35.73676861691661,shrub,1.72,0.5,1.4,2.2
136.78402184566085,35.73676859136173,tree,5.93,3.3,1.6,NA
136.78495187818606,35.73676861988602,shrub,0.84,3.0,10.3,1.5
136.78588186407367,35.736768605218955,shrub,1.15,2.7,1.8,2.2
136.78681182685753,35.7367685894721,shrub,1.89,3.5,1.4,2.2
136.7877417872176,35.736768581913616,shrub,1.04,6.7,2.5,2.3
136.78867177415862,35.73676858029394,shrub,1.22,7.1,1.6,2.3
136.78960185720416,35.73676861754649,shrub,0.63,0.5,3.3,1.6
136.79053177048476,35.73676858245351,shrub,0.41,2.0,10.2,1.5
136.7914618033778,35.73676860809838,shrub,0.67,3.1,2.8,1.7
136.79239186322405,35.736768629784045,shrub,0.49,0.6,10.4,1.5
136.79332174758443,35.7367685810138,shrub,0.83,2.8,3.3,1.6
136.7942518000298,35.73676861043791,shrub,0.54,0.5,4.1,1.6
136.79518182025015,35.73676863392321,shrub,1.68,3.5,1.3,2.3
136.7961117105394,35.73676857984403,shrub,1.48,4.8,1.3,2.2
136.79704176316852,35.73676859082184,shrub,0.73,0.5,11.3,1.4
136.79797174166006,35.73676860476904,tree,5.26,4.4,0.3,NA
136.798901799233,35.736768619526096,tree,5.58,4.0,2.0,NA
136.79983178686356,35.736768639952004,shrub,0.77,4.4,10.6,1.7
136.80076181131983,35.73676863311338,shrub,1.1,0.5,2.5,2.4
136.8016917661398,35.73676861556689,shrub,0.7,0.5,2.9,1.6
136.802621779929,35.73676863131374,tree,4.3,0.5,2.6,NA
136.80355177869595,35.73676862807438,shrub,0.66,0.5,3.0,1.8
136.76672075546176,35.73752476304739,shrub,1.06,2.6,2.5,2.2
136.76765071962706,35.73752475107978,shrub,0.6,0.5,10.9,1.3
136.76858076687722,35.73752477717457,shrub,1.19,1.3,1.2,2.3
136.76951078887762,35.73752478644271,shrub,0.63,2.6,10.7,1.4
136.77044070074416,35.73752473668267,tree,4.63,0.5,2.2,NA
136.77137078837907,35.73752478113378,shrub,1.82,2.4,0.1,2.2
136.77230080988383,35.73752479256149,shrub,1.96,0.5,1.9,2.1
136.77323082906153,35.73752478356329,shrub,0.9,0.5,10.2,1.5
136.77416076136538,35.737524758008405,shrub,1.72,1.5,0.4,2.3
136.775090831074,35.73752478113378,shrub,1.83,4.7,0.5,2.2
136.77602071161917,35.737524730923816,tree,4.99,5.6,0.7,NA
136.7769507644127,35.737524755218956,shrub,2.02,6.2,0.6,2.1
136.77788080923492,35.737524780413914,shrub,0.61,0.8,10.1,1.5
136.77881085672345,35.73752479247151,shrub,0.62,5.2,3.2,1.8
136.77974082664505,35.73752477438512,tree,4.33,0.5,2.0,NA
136.78067073356314,35.737524736952615,tree,4.94,0.5,2.5,NA
136.7816007808915,35.73752475026995,shrub,1.24,2.7,1.6,2.3
136.7825308674352,35.73752479247151,shrub,0.48,3.0,3.0,1.7
136.78346087914042,35.73752479742052,shrub,1.2,3.0,1.4,2.2
136.78439075220138,35.737524741181765,shrub,1.72,3.9,0.9,2.3
136.78532078615376,35.73752475089982,shrub,0.67,2.9,2.9,1.6
136.78625080971602,35.7375247740252,shrub,0.74,0.5,10.3,1.6
136.78718075919338,35.737524736952615,shrub,1.24,0.5,1.9,2.6
136.78811077831224,35.7375247310138,shrub,0.76,0.5,4.3,1.8
136.78904086763728,35.73752478707259,tree,4.98,0.5,0.7,NA
136.78997077991755,35.73752475269946,shrub,1.28,4.6,2.0,2.4
136.7909007903626,35.73752473488303,shrub,0.7,3.1,10.1,1.6
136.7918307810354,35.73752472984403,tree,5.5,5.1,1.9,NA
136.79276079732685,35.737524744871024,shrub,0.73,0.5,10.6,1.4
136.79369086579342,35.73752477564488,tree,6.07,0.5,1.0,NA
136.7946207861909,35.73752474226155,tree,5.63,5.6,3.0,NA
136.79555084513166,35.73752477528494,shrub,1.86,8.7,1.3,2.3
136.7964808258707,35.73752476916617,shrub,0.71,0.5,1.9,1.7
136.79741078789633,35.73752473128374,shrub,0.86,5.1,3.2,1.6
136.79834086479585,35.73752478545291,shrub,1.99,2.9,0.8,2.4
136.79927079690916,35.73752473254349,shrub,1.28,6.2,1.5,2.3
136.8002008364781,35.73752474991002,shrub,0.7,0.5,10.4,1.5
136.80113086633395,35.737524777984405,tree,5.78,6.7,0.7,NA
136.80206089943934,35.737524795710854,tree,7.11,5.8,2.2,NA
136.8029909103962,35.737524788242354,shrub,1.07,5.5,2.2,2.3
136.80392080287686,35.737524743701265,shrub,0.71,5.1,10.4,1.4
136.8048508727068,35.73752478383323,shrub,0.53,4.5,9.7,1.4
136.76801958117198,35.738280930233955,tree,5.29,5.3,1.8,NA
136.76894960931241,35.73828094283143,shrub,0.88,2.2,9.8,1.4
136.76987957403492,35.73828089280144,shrub,1.24,5.1,0.8,2.4
136.77080961481758,35.738280920425915,shrub,0.57,1.5,3.4,1.7
136.77173964094817,35.73828092141572,shrub,0.84,0.5,2.7,1.8
136.77266966410835,35.73828092879424,shrub,1.22,3.2,2.3,2.2
136.7735996453355,35.738280933473305,shrub,1.71,0.5,1.6,2.5
136.7745296245998,35.738280909628074,shrub,0.56,4.5,9.3,1.5
136.7754597152358,35.738280935992805,shrub,0.65,3.8,10.7,1.5
136.77638967613112,35.73828090602879,shrub,1.14,9.9,2.5,2.2
136.7773196897917,35.738280930683864,tree,5.66,5.7,2.3,NA
136.77824961130676,35.73828087966407,tree,5.17,6.7,2.1,NA
136.77917965961603,35.73828088596281,tree,4.77,8.1,1.7,NA
136.78010974367731,35.73828094013198,shrub,0.47,3.4,11.7,1.4
136.7810397417557,35.73828091583683,tree,5.0,0.5,2.5,NA
136.7819697135895,35.73828091169766,shrub,0.8,2.8,3.9,1.7
136.78289976409252,35.73828091205759,shrub,1.12,0.5,1.0,2.4
136.7838297826572,35.73828092861427,shrub,1.02,0.5,1.7,2.4
136.78475977071324,35.73828091394721,shrub,0.76,0.5,10.3,1.5
136.7856897437934,35.73828089694061,tree,5.74,4.6,1.5,NA
136.78661980126196,35.738280915656865,shrub,1.21,4.0,1.4,2.3
136.7875498075778,35.73828090665867,shrub,0.79,1.9,3.3,1.6
136.78847981820886,35.73828091466707,tree,6.12,6.8,0.8,NA
136.78940978032998,35.738280898110375,tree,5.51,3.0,2.7,NA
136.7903398168231,35.73828090377925,shrub,1.76,4.2,1.5,2.3
136.79126980431204,35.73828088659268,tree,4.99,2.4,0.8,NA
136.79219990293223,35.73828092726455,shrub,1.82,0.5,1.8,2.4
136.79312989912393,35.73828093176365,shrub,0.75,6.1,3.3,1.7
136.79405991367486,35.73828093374325,shrub,0.71,1.1,9.7,1.7
136.794989888339,35.738280901619675,shrub,0.75,0.5,2.5,1.8
136.79591989499124,35.73828089694061,shrub,0.65,0.5,9.9,1.5
136.79684987173718,35.73828088722256,shrub,0.68,0.5,9.9,1.4
136.79777990701112,35.73828091079784,shrub,0.77,1.8,9.8,1.3
136.79870990933927,35.73828089658068,shrub,0.56,2.3,9.6,1.6
136.7996400175803,35.73828094607079,shrub,0.49,5.7,2.8,1.7
136.80056992827534,35.738280890371925,shrub,1.79,5.0,1.4,2.2
136.80149993724947,35.738280886142775,shrub,0.81,2.9,9.7,1.5
136.80242993730383,35.73828088767247,shrub,0.79,2.3,11.0,1.4
136.80336000279434,35.73828091079784,shrub,0.47,1.7,10.2,1.4
136.80429000780643,35.7382809125075,shrub,1.7,0.5,1.6,2.3
136.8052200207803,35.73828092780444,tree,5.11,0.8,1.9,NA
136.8061500749132,35.73828094013198,shrub,0.54,5.5,9.2,1.4
136.769318409541,35.739037058368325,shrub,0.61,1.7,3.1,1.7
136.77024842227297,35.739037050539885,tree,5.57,1.2,1.5,NA
136.77117849967217,35.7390370824835,shrub,0.65,0.5,10.7,1.4
136.7721084919818,35.739037078164365,shrub,1.76,2.1,2.2,2.5
136.7730385539545,35.739037093911215,shrub,0.74,0.5,2.7,1.6
136.7739685120089,35.73903706043791,shrub,0.75,0.5,9.8,1.5
136.7748985370361,35.73903704991002,shrub,1.94,1.7,1.1,2.3
136.77582857605137,35.739037072135574,shrub,0.59,4.7,9.7,1.5
136.7767586425193,35.7390370930114,tree,5.55,0.5,1.9,NA
136.77768856595077,35.739037049370125,shrub,0.72,0.5,4.3,1.7
136.77861863603636,35.739037067906416,shrub,0.71,0.5,10.1,1.4
136.7795486521599,35.739037058638274,shrub,0.79,0.5,3.3,1.7
136.78047864705636,35.739037054859025,shrub,0.7,0.5,9.8,1.5
136.78140862431184,35.73903703443311,tree,5.28,2.8,2.1,NA
