GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.78365295059135,35.73601246106778,shrub,0.79,0.5,10.2,1.5
136.78458291585122,35.73601243560288,tree,4.66,4.6,2.7,NA
136.7855128922794,35.736012428494305,shrub,0.65,5.0,2.9,1.7
136.78644289068814,35.7360124535093,tree,5.2,3.2,0.8,NA
136.7873729491519,35.73601247708458,shrub,0.64,7.2,10.3,1.5
136.78830294830513,35.73601248797241,shrub,0.68,1.9,10.5,1.4
136.78923288387898,35.73601245791841,shrub,0.6,0.5,10.7,1.5
136.79016290986306,35.73601248410318,shrub,0.68,4.1,3.6,1.7
136.79109287503863,35.73601249022196,shrub,0.72,5.7,9.7,1.5
136.79202280690274,35.73601244667067,tree,4.09,6.7,2.4,NA
136.79295281983593,35.73601247105579,shrub,0.62,8.4,10.8,1.6
136.793882766873,35.73601244658069,shrub,1.2,0.5,2.0,2.3
136.7948127268627,35.736012426424715,shrub,1.93,4.2,1.3,2.5
136.79574282898446,35.736012487072585,tree,5.53,7.9,2.4,NA
136.7966727569471,35.73601246682664,tree,5.33,4.2,2.2,NA
136.79760271094995,35.7360124380324,shrub,0.83,0.5,2.9,1.7
136.79853270700542,35.73601244892022,shrub,0.86,0.5,10.1,1.5
136.7994627645662,35.73601248923215,tree,4.03,5.7,0.6,NA
136.80039272260876,35.73601248572285,shrub,0.67,0.5,9.7,1.5
136.80132261333222,35.736012427954414,shrub,0.63,0.5,3.2,1.7
136.8022526711877,35.736012472495496,shrub,0.6,0.5,10.8,1.5
136.76542205862043,35.73676864472105,shrub,1.74,0.5,0.6,2.5
136.76635193040102,35.7367685810138,shrub,0.69,2.7,11.5,1.6
136.7672819277317,35.73676858776245,shrub,1.79,0.5,1.6,2.3
136.76821200295188,35.73676862033593,shrub,1.97,0.5,0.5,2.2
136.76914194921358,35.736768597480506,shrub,0.6,0.5,10.3,1.5
136.77007195639987,35.73676861331734,shrub,0.74,1.7,9.8,1.4
136.7710020099723,35.73676864121176,shrub,1.86,0.5,0.2,2.2
136.77193195786487,35.73676861988602,shrub,0.58,3.4,11.2,1.7
136.77286200150985,35.73676863491301,shrub,0.61,0.5,2.1,1.5
136.7737919528448,35.736768631763645,shrub,0.65,4.4,10.1,1.5
136.77472198934794,35.73676863986203,shrub,0.74,0.5,10.8,1.5
136.77565187897707,35.73676857759448,shrub,0.79,1.0,9.7,1.4
136.77658195379408,35.73676863338332,shrub,0.78,0.7,9.9,1.4
136.77751193819466,35.73676861475705,shrub,0.73,3.6,11.0,1.4
136.77844194199335,35.736768642021595,shrub,1.83,0.5,1.2,2.2
136.77937187740199,35.7367685935213,shrub,0.68,2.9,3.2,1.6
136.780301875618,35.73676860593881,shrub,0.68,0.5,11.1,1.4
136.78123193686918,35.736768640491896,tree,5.22,4.2,2.8,NA
136.78216186721122,35.73676861268746,shrub,0.81,9.6,3.1,1.7
136.78309183198363,35.73676858173365,shrub,1.82,2.9,1.2,2.4
136.78402183819475,35.736768603959206,shrub,1.86,3.1,1.2,2.3
136.78495183906205,35.73676859595081,shrub,0.71,7.4,10.7,1.3
136.78588190054217,35.73676864004199,tree,4.01,7.2,1.1,NA
136.78681184513422,35.73676861286742,tree,5.54,4.6,2.6,NA
136.78774191086146,35.73676864139172,shrub,0.5,0.5,9.8,1.4
136.78867185252503,35.73676861025795,shrub,0.64,0.5,9.9,1.5
136.78960178845716,35.736768584163165,tree,5.32,7.5,3.8,NA
136.79053189896476,35.736768645260945,tree,6.25,8.4,1.2,NA
136.79146177738525,35.73676859883023,tree,4.93,7.8,0.3,NA
136.79239181633204,35.73676862735452,tree,6.52,6.5,2.5,NA
136.7933217739303,35.73676859055189,shrub,0.62,3.3,10.5,1.5
136.79425183353402,35.736768623305345,shrub,0.67,3.4,10.2,1.5
136.79518185580463,35.736768643281344,shrub,0.63,5.3,9.9,1.5
136.79611176521485,35.7367686125075,shrub,0.57,4.5,2.4,1.6
136.79704175124084,35.73676858452309,tree,4.37,6.3,1.3,NA
136.79797174946648,35.7367685894721,shrub,0.55,0.5,10.4,1.7
136.79890182564824,35.73676863986203,shrub,1.73,0.5,1.5,2.3
136.79983175610718,35.73676861457709,shrub,0.69,4.0,10.3,1.7
136.80076176545484,35.73676862258548,shrub,0.69,0.5,10.4,1.6
136.80169175791295,35.736768608008404,tree,3.49,10.1,2.0,NA
136.80262173737756,35.73676860512898,tree,4.2,1.5,1.8,NA
136.8035517180866,35.7367686125075,shrub,0.72,3.1,4.8,1.6
136.7667208024561,35.73752479337133,tree,6.42,0.5,2.5,NA
136.76765072566243,35.73752474235153,shrub,0.72,0.7,3.4,1.7
136.76858070330633,35.73752473578284,tree,4.48,0.5,2.5,NA
136.76951075560544,35.73752476133774,shrub,0.69,4.5,10.6,1.5
136.7704408310373,35.73752479166167,shrub,1.96,3.2,1.3,2.2
136.77137076988274,35.737524758188364,tree,4.33,4.6,2.5,NA
136.77230075710017,35.737524764667064,tree,5.15,0.5,3.6,NA
136.77323075606472,35.737524751439715,shrub,0.66,1.3,10.2,1.4
136.7741607871014,35.73752477537493,shrub,1.91,2.7,0.6,2.3
136.77509073193622,35.73752473830234,shrub,0.7,2.9,10.2,1.6
136.77602077131036,35.7375247480204,shrub,0.72,4.4,10.4,1.4
136.77695072389702,35.737524730923816,shrub,1.82,3.9,0.9,2.4
136.77788078786804,35.73752476610678,shrub,0.71,0.5,9.6,1.5
136.77881083887013,35.73752478491302,shrub,0.68,4.1,10.3,1.5
136.77974072752403,35.73752473227355,shrub,0.83,6.8,2.9,1.7
136.78067080072216,35.73752476844631,shrub,0.85,0.5,3.3,1.9
136.78160074472157,35.73752472921416,shrub,1.79,2.6,1.8,2.4
136.78253076628855,35.73752474190162,shrub,1.88,0.5,1.1,2.3
136.78346083838338,35.737524788512296,tree,3.16,0.5,3.2,NA
136.78439081649353,35.73752477042592,shrub,0.64,0.5,9.5,1.5
136.78532080456694,35.737524767996405,shrub,1.66,2.8,0.1,2.2
136.78625082922886,35.73752477636473,tree,5.61,2.8,2.1,NA
136.78718074636822,35.73752473380324,shrub,0.59,3.5,10.1,1.4
136.78811085989577,35.73752479274145,shrub,0.7,0.5,3.2,1.6
136.78904086070798,35.737524776274746,shrub,0.69,1.4,10.5,1.5
136.7899708880187,35.737524797780445,shrub,0.5,5.5,10.0,1.5
136.7909008598362,35.73752479220156,shrub,1.14,3.2,1.2,2.3
136.79183079707173,35.73752473821236,shrub,0.6,5.3,10.7,1.6
136.7927608499681,35.73752478266347,tree,4.27,3.5,2.6,NA
136.7936908546719,35.737524778254354,tree,4.24,3.9,2.7,NA
136.79462084613903,35.73752476259748,tree,5.22,3.7,1.0,NA
136.79555083926965,35.73752477438512,tree,4.43,4.2,0.5,NA
136.79648077854358,35.73752474181163,shrub,0.72,0.5,10.2,1.5
136.79741080192204,35.73752474460108,shrub,1.71,0.5,1.4,2.4
136.79834080146233,35.73752474163168,tree,6.34,8.9,3.1,NA
136.7992708817782,35.737524776724655,tree,5.88,2.8,1.9,NA
136.80020086534657,35.737524765746855,tree,4.52,5.0,1.4,NA
136.8011308013367,35.737524728944216,shrub,1.25,5.3,1.3,2.2
136.80206085959253,35.73752477393521,shrub,1.67,2.0,1.0,2.3
136.80299090905902,35.73752478482304,shrub,0.55,0.5,3.2,1.7
136.80392080839886,35.73752473506298,shrub,1.68,3.8,1.5,2.3
136.80485090589744,35.73752479832034,shrub,0.75,0.5,10.6,1.5
136.76801950334388,35.738280889112175,shrub,0.64,2.5,10.5,1.3
136.76894957978467,35.73828091133773,shrub,0.82,0.5,2.7,1.7
136.7698796156432,35.73828092024595,tree,3.86,3.9,2.9,NA
136.770809565985,35.73828089496101,tree,4.78,2.3,0.3,NA
136.77173959591386,35.73828091394721,shrub,0.64,6.7,4.0,1.7
136.7726695779789,35.7382808820036,shrub,0.65,0.5,2.9,1.7
136.77359968802804,35.73828093455309,shrub,0.64,0.5,3.4,1.7
136.77452961329587,35.7382809080084,tree,3.37,2.6,1.8,NA
136.7754596460629,35.73828090989802,shrub,1.95,0.5,1.7,2.1
136.77638962723438,35.738280884973,shrub,0.5,0.5,10.7,1.4
136.77731971872348,35.73828093554289,shrub,0.49,4.7,10.7,1.6
136.77824967500996,35.73828091745651,shrub,0.66,4.5,9.8,1.4
136.7791796934659,35.73828090611878,shrub,0.79,6.0,3.9,1.8
136.78010964555156,35.73828088668267,shrub,1.22,3.5,2.3,2.4
136.7810397650083,35.73828094580084,shrub,1.79,0.5,1.6,2.4
136.78196971970004,35.73828090584883,shrub,1.82,1.1,1.6,2.1
136.78289977829263,35.73828092006598,shrub,0.6,7.4,10.5,1.5
136.7838297582048,35.73828090503899,tree,5.31,11.5,0.7,NA
136.78475972577922,35.73828089217157,shrub,0.72,0.7,10.6,1.5
136.78568983398506,35.738280942741454,shrub,0.64,0.5,10.3,1.6
136.7866198664786,35.73828094679064,shrub,0.47,2.3,10.1,1.6
136.78754980636833,35.73828092141572,shrub,1.92,7.3,1.2,2.5
136.78847978051184,35.73828088164367,shrub,0.73,8.0,3.2,1.8
136.78940982270294,35.738280901709665,tree,5.63,2.7,2.3,NA
136.79033986460078,35.73828093455309,shrub,0.65,3.8,9.7,1.4
136.79126981570755,35.73828089883024,tree,5.42,2.3,1.5,NA
136.79219985098342,35.73828091583683,shrub,0.84,0.5,10.3,1.6
136.79312991728995,35.738280939052196,shrub,0.52,0.5,10.5,1.5
136.79405996190684,35.738280950479904,shrub,0.67,3.7,9.7,1.5
136.79498987203877,35.73828090404919,tree,3.21,5.6,2.4,NA
136.79591988085238,35.738280912867424,shrub,0.76,0.5,10.5,1.5
136.7968498879519,35.7382808955009,shrub,0.69,0.5,9.8,1.4
136.79777992442695,35.73828091178765,shrub,1.83,0.5,1.8,2.4
136.79870991785157,35.738280910617874,tree,5.58,1.7,1.0,NA
136.79963991717838,35.73828088821236,shrub,0.8,6.8,10.3,1.6
136.8005700213456,35.738280949760046,shrub,1.48,4.3,2.3,2.4
136.80149999774096,35.73828091574685,shrub,1.62,3.4,1.5,2.2
136.80242998150098,35.73828090656868,shrub,1.82,2.5,0.9,2.4
136.80336000592757,35.73828093104379,tree,5.39,0.5,2.7,NA
136.80428998475207,35.73828089226155,tree,4.05,0.5,2.0,NA
136.80522003239125,35.73828091259748,shrub,0.66,4.2,9.2,1.4
136.8061500347084,35.738280912867424,shrub,0.74,1.1,9.7,1.4
136.76931842082521,35.739037075374924,tree,4.59,1.0,2.2,NA
136.77024840506223,35.7390370374925,tree,4.88,1.6,1.1,NA
136.7711784540756,35.73903705026994,shrub,0.75,0.6,3.1,1.8
136.7721085272881,35.73903709382123,shrub,0.75,0.5,3.0,1.6
136.77303854627777,35.73903707681464,shrub,1.74,1.4,1.3,2.3
136.77396853420308,35.73903707825435,shrub,0.8,0.5,10.6,1.3
136.77489858815284,35.73903709661067,shrub,1.92,1.5,0.5,2.4
136.77582854666485,35.739037053869225,shrub,0.59,0.5,9.5,1.4
136.7767585660209,35.739037066196765,shrub,0.66,0.5,2.8,1.8
136.77768858102058,35.73903705575885,tree,5.14,0.5,2.4,NA
136.77861859087216,35.7390370374925,shrub,1.25,6.6,1.9,2.4
136.77954863239344,35.73903705872825,shrub,0.61,2.8,2.6,1.7
136.7804787030094,35.739037083113374,shrub,0.74,1.6,10.1,1.4
136.78140868376644,35.73903706169766,tree,5.54,5.1,1.9,NA
