GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.76245597877602,35.73450015359928,tree,6.39,0.8,2.9,NA
136.76338598000294,35.73450018023395,shrub,1.89,1.0,0.7,2.4
136.7643159077322,35.734500155308936,shrub,1.07,9.5,1.4,2.2
136.76524592151566,35.73450017546491,shrub,0.72,0.5,11.1,1.5
136.76617582848925,35.734500159268144,tree,5.54,1.8,4.0,NA
136.7671058664461,35.73450019382123,tree,6.76,6.8,0.3,NA
136.76803571407237,35.73450012876425,shrub,1.79,0.5,0.9,2.4
136.76896571528223,35.73450013425315,shrub,0.67,0.5,3.4,1.6
136.76989574891817,35.73450017015597,shrub,0.66,5.2,11.0,1.3
136.77082569866351,35.73450017177564,shrub,0.7,0.5,3.4,1.8
136.77175570004687,35.7345001885123,tree,8.1,8.7,1.5,NA
136.77268566478475,35.7345001779844,shrub,1.4,0.5,1.5,2.5
136.77361559268044,35.734500159988,shrub,1.11,3.0,1.0,2.4
136.7745454979931,35.734500122915414,shrub,0.63,0.5,10.1,1.4
136.77547552647349,35.734500174565085,shrub,0.64,1.3,3.5,1.6
136.77640545946687,35.734500154769044,shrub,0.72,7.5,2.8,1.9
136.77733546167926,35.73450017978404,shrub,0.69,6.4,9.9,1.5
136.77826545496816,35.73450017969406,tree,5.34,4.5,2.8,NA
136.77919533419973,35.73450013884223,shrub,1.88,0.5,1.1,2.2
136.7801253720147,35.734500161067785,shrub,0.7,11.0,3.2,1.8
136.78105531766198,35.734500168806235,shrub,1.25,6.2,1.3,2.2
136.78198528361705,35.73450014739052,shrub,0.64,0.7,10.8,1.6
136.78291530749,35.73450018527294,shrub,0.64,7.4,11.2,1.6
136.78384522822208,35.73450015962808,tree,4.81,9.0,3.8,NA
136.78477520067284,35.73450015674865,shrub,0.86,0.5,10.4,1.7
136.78570514093704,35.734500155038994,tree,6.06,0.5,1.7,NA
136.78663514205064,35.7345001734853,shrub,0.56,0.8,9.4,1.6
136.78756516223945,35.734500192921416,shrub,0.58,3.3,10.9,1.6
136.7884950158787,35.73450013092381,tree,6.03,1.1,3.4,NA
136.78942505647478,35.73450018266347,shrub,1.75,6.5,1.5,2.3
136.7903550322446,35.73450018545291,shrub,0.61,2.5,10.2,1.5
136.79128496421188,35.73450016673665,shrub,1.31,4.0,1.6,2.1
136.79221496964198,35.73450019085183,shrub,0.85,8.4,3.6,1.8
136.79314487782102,35.73450015989802,shrub,0.52,0.5,10.3,1.5
136.79407478809833,35.73450012984404,shrub,0.81,0.5,10.6,1.5
136.79500482856037,35.73450017177564,shrub,0.91,3.1,10.1,1.4
136.79593483099418,35.73450017069585,tree,5.58,0.5,1.7,NA
136.79686477918966,35.73450018365327,shrub,0.85,5.1,10.4,1.6
136.79779471230694,35.73450015368926,tree,5.87,3.2,1.8,NA
136.79872471739696,35.73450016916616,tree,5.98,5.7,2.3,NA
136.79965458807564,35.73450012804439,shrub,1.19,6.3,1.7,2.4
136.76282461628665,35.73525629892021,shrub,0.71,0.5,3.2,1.8
136.76375459278293,35.73525629712058,shrub,1.76,2.8,0.3,2.3
136.76468463676744,35.735256335003,tree,5.35,4.0,1.8,NA
136.76561457437208,35.735256318806236,shrub,0.61,4.7,10.4,1.6
136.76654453040038,35.73525632087583,shrub,1.68,5.1,1.7,2.4
136.7674744742619,35.73525629595081,shrub,0.8,1.6,10.6,1.7
136.7684044936814,35.73525631817637,shrub,0.78,5.3,11.6,1.5
136.76933440664635,35.73525627732454,shrub,1.15,4.3,1.8,2.2
136.770264376549,35.73525629037193,shrub,0.59,0.6,3.4,1.6
136.7711943903119,35.735256310527895,shrub,0.54,3.5,2.7,1.9
136.77212433712563,35.73525628326335,tree,6.33,3.7,2.8,NA
136.7730544269905,35.73525634328134,tree,4.16,5.3,2.0,NA
136.7739843533932,35.7352563324835,shrub,1.27,1.6,2.4,2.3
136.77491430929996,35.73525630593881,shrub,1.86,1.7,1.8,2.4
136.77584426454223,35.73525630026995,shrub,0.49,2.9,10.6,1.4
136.7767742174334,35.735256280024004,shrub,1.82,3.5,1.2,2.4
136.77770427935982,35.73525632654469,shrub,0.8,3.2,10.4,1.6
136.77863425799572,35.73525634229154,shrub,0.68,0.5,10.6,1.6
136.77956412331605,35.73525627705459,shrub,1.79,2.5,0.3,2.4
136.7804941581845,35.735256300089986,shrub,0.55,0.5,3.3,1.5
136.78142413763692,35.73525631115777,shrub,0.74,5.3,9.7,1.5
136.7823541229004,35.73525630872825,shrub,1.31,11.7,2.7,2.3
136.78328409220057,35.73525630215957,tree,5.69,6.6,1.3,NA
136.7842141179881,35.73525634310138,tree,6.58,0.5,1.4,NA
136.78514409883007,35.73525633410318,tree,3.96,6.8,2.0,NA
136.7860740377937,35.73525630935813,shrub,0.79,0.5,3.9,1.7
136.78700404996212,35.735256330773844,shrub,0.59,1.5,10.1,1.5
136.78793393651873,35.735256282993404,shrub,0.68,2.6,9.5,1.3
136.78886392475397,35.73525628983203,tree,4.49,3.0,3.2,NA
136.78979390538467,35.735256310797844,shrub,1.06,0.5,1.8,2.5
136.79072385338662,35.73525629460108,shrub,0.44,3.5,10.4,1.4
136.79165381939063,35.73525628740252,shrub,0.48,3.5,10.3,1.7
136.79258390321374,35.73525634544092,tree,3.51,0.5,2.1,NA
136.79351378667747,35.73525629541092,shrub,0.65,1.4,3.5,1.8
136.7944437837715,35.735256290011996,shrub,0.78,7.2,10.6,1.5
136.7953737454312,35.73525630089982,shrub,0.71,0.9,11.0,1.4
136.79630369501484,35.73525628182364,shrub,1.74,3.9,1.8,2.3
136.79723366053489,35.735256279304146,shrub,0.6,2.4,10.4,1.4
136.79816374298287,35.73525633905219,tree,5.0,1.8,1.9,NA
136.79909370685303,35.735256317276544,tree,4.67,4.8,2.6,NA
136.8000236218885,35.735256297480504,shrub,0.68,2.9,9.8,1.4
136.80095371146916,35.735256345080984,shrub,0.69,7.1,10.7,1.5
136.76412331187876,35.73601247510498,tree,5.89,0.5,1.6,NA
136.76505325539793,35.736012457468505,tree,6.17,5.1,2.4,NA
136.76598326098957,35.73601246817637,shrub,1.94,0.5,1.2,2.2
136.76691319847043,35.73601243407318,shrub,0.74,0.5,10.5,1.4
136.7678432392067,35.73601247645471,shrub,0.69,2.7,10.2,1.5
136.76877323398654,35.73601247429514,shrub,1.75,0.5,1.6,2.5
136.7697032494932,35.73601248536293,shrub,1.79,6.1,0.9,2.1
136.77063323105025,35.73601248014397,shrub,0.58,2.8,9.7,1.5
136.77156316603325,35.73601246043791,shrub,0.57,0.7,10.2,1.5
136.77249315892186,35.73601247618477,shrub,0.71,5.4,11.4,1.4
136.7734232015008,35.73601249715057,shrub,1.89,1.6,0.6,2.3
136.7743530588068,35.73601243254349,tree,5.41,5.7,2.2,NA
136.7752830935951,35.73601245341931,shrub,1.84,0.5,1.0,2.2
136.77621312229738,35.736012479514095,tree,4.11,8.0,3.9,NA
136.77714306235384,35.736012447750454,shrub,0.74,4.5,10.2,1.4
136.77807309411332,35.736012473305344,shrub,0.7,5.4,9.4,1.4
136.77900300341216,35.73601243407318,shrub,0.77,0.9,10.6,1.5
136.77993297198344,35.73601242696461,tree,5.58,1.7,2.9,NA
136.78086305996243,35.73601248473305,shrub,1.21,6.7,1.6,2.4
136.7817929369419,35.7360124355129,shrub,1.14,1.2,1.5,2.3
136.78272299592342,35.73601246196761,shrub,0.8,0.5,10.4,1.2
136.78365302056926,35.73601248473305,shrub,0.9,0.5,9.3,1.6
136.7845829308295,35.73601244793041,shrub,0.49,7.1,10.4,1.6
136.78551293357276,35.73601245755849,shrub,0.88,1.6,2.3,1.7
136.7864429111764,35.736012449910014,shrub,1.69,0.5,1.5,2.3
136.78737284791222,35.7360124390222,shrub,0.68,6.5,10.6,1.5
136.78830284053254,35.73601243425315,shrub,1.76,2.7,0.9,2.3
136.7892328428277,35.73601243434313,shrub,1.14,2.1,2.2,2.3
136.79016285509,35.73601244919016,tree,3.23,3.6,1.6,NA
136.7910928077904,35.73601243110378,tree,4.95,1.1,2.3,NA
136.79202289747425,35.73601249076185,tree,5.01,4.7,2.7,NA
136.7929528432765,35.736012470785845,shrub,0.75,0.5,3.2,1.7
136.79388286182478,35.7360124914817,tree,5.03,0.5,3.7,NA
136.794812795567,35.736012476274745,shrub,1.19,3.5,2.5,2.3
136.79574270111652,35.7360124259748,shrub,0.67,1.2,10.3,1.4
136.796672735271,35.736012446220755,shrub,0.66,0.5,2.5,1.9
136.79760269534572,35.7360124380324,shrub,0.61,1.1,9.8,1.7
136.79853267750812,35.73601243587282,shrub,0.71,7.5,10.4,1.6
136.79946275263163,35.73601247906419,shrub,0.66,4.8,10.3,1.6
136.8003927043254,35.73601245755849,shrub,1.81,0.5,1.6,2.4
136.80132268472462,35.73601247060588,shrub,1.79,1.3,1.5,2.2
136.80225259968432,35.7360124355129,shrub,1.79,7.0,0.8,2.4
136.76542198804765,35.73676861619676,tree,5.33,7.0,0.8,NA
136.7663519548664,35.73676858443311,shrub,1.17,2.7,1.9,2.3
136.767281998843,35.73676861988602,shrub,1.07,2.3,2.0,2.3
136.76821199005352,35.736768608638265,tree,6.09,0.5,1.3,NA
136.76914201609145,35.736768641571686,shrub,0.64,2.6,3.5,1.8
136.77007202229757,35.73676864337132,tree,6.13,4.1,1.1,NA
136.77100192893158,35.73676860143971,shrub,1.8,1.5,1.7,2.2
136.77193202538123,35.73676864418116,shrub,0.87,0.5,10.4,1.5
136.77286191723212,35.736768596220756,shrub,1.92,0.5,1.8,2.3
136.77379188809186,35.73676858704259,shrub,0.74,3.1,9.9,1.5
136.7747219479342,35.73676862960408,shrub,1.25,4.6,2.3,2.4
136.7756519692142,35.736768631223754,shrub,1.85,0.5,1.6,2.2
136.77658196866804,35.73676863869226,shrub,1.78,4.3,1.2,2.5
136.77751194067656,35.73676863005399,shrub,0.79,1.1,9.4,1.5
136.7784419599638,35.736768642561486,shrub,0.44,1.7,9.9,1.3
136.77937188077948,35.736768595680864,shrub,0.66,4.1,10.4,1.6
136.78030194565883,35.73676864130174,shrub,0.46,5.1,10.6,1.6
136.78123191830926,35.73676862717457,shrub,1.68,0.9,1.2,2.2
136.7821618832351,35.736768623755246,tree,6.13,3.7,2.5,NA
136.78309186246673,35.736768602249555,shrub,1.36,4.4,0.7,2.2
136.78402182918123,35.73676858344331,shrub,0.75,3.4,9.9,1.5
136.78495194302016,35.73676864616077,tree,4.69,6.4,1.5,NA
136.78588190580572,35.73676863563287,shrub,1.8,2.0,0.9,2.4
136.78681184833314,35.7367685990102,shrub,0.66,0.5,10.2,1.5
136.78774183307002,35.73676859514097,shrub,1.27,7.7,1.3,2.2
136.7886718420746,35.73676861106779,shrub,0.77,9.0,3.2,1.5
136.7896017803175,35.73676857723455,shrub,0.61,0.5,10.0,1.5
136.79053186897025,35.736768640491896,tree,6.58,1.2,2.3,NA
136.79146179871304,35.73676859559088,shrub,1.57,5.4,0.4,2.4
136.79239183621152,35.73676863770246,shrub,0.65,5.4,3.8,1.8
136.79332185530322,35.73676863869226,tree,2.44,4.2,0.9,NA
136.7942517657529,35.736768591451714,tree,4.42,8.5,2.4,NA
136.79518181738894,35.73676861853629,shrub,0.77,0.5,10.0,1.4
136.79611174737278,35.73676859046191,shrub,1.72,0.5,0.9,2.3
136.79704174446016,35.736768592171565,shrub,0.67,1.3,10.2,1.4
136.7979718001111,35.736768617276546,shrub,0.71,0.5,10.7,1.6
136.7989017902619,35.7367686269946,tree,5.97,3.2,1.7,NA
136.79983175862628,35.73676861565687,shrub,0.57,8.6,2.4,1.7
136.8007617804466,35.73676863221356,tree,5.98,5.5,1.5,NA
136.80169177153456,35.73676861709658,shrub,0.62,0.5,9.1,1.5
136.802621673128,35.73676858074385,shrub,0.68,0.5,10.5,1.6
136.80355173643062,35.73676862537493,tree,4.94,1.3,2.8,NA
136.76672076423702,35.73752477105579,tree,5.08,2.1,3.1,NA
136.76765079335246,35.73752478311338,shrub,0.74,0.5,11.1,1.4
136.76858076045067,35.737524773755254,shrub,0.68,0.9,10.3,1.6
136.76951072687092,35.737524746670665,shrub,1.17,5.3,1.8,2.3
136.77044070191934,35.737524730923816,shrub,1.82,4.8,1.4,2.2
136.77137073672722,35.73752475260948,shrub,0.63,0.8,10.7,1.5
136.7723007574768,35.737524743431315,tree,5.55,5.5,1.4,NA
136.77323079196458,35.73752476241752,shrub,0.89,2.8,10.4,1.5
136.77416074176094,35.737524751169765,shrub,0.64,8.8,9.0,1.4
136.77509077669936,35.73752476835633,shrub,1.54,0.5,0.9,2.4
136.7760208105605,35.737524789232154,shrub,1.67,4.5,0.8,2.3
136.77695077606404,35.737524758458314,shrub,1.25,6.5,2.2,2.3
136.77788083155886,35.73752478806239,shrub,0.64,6.4,9.7,1.5
136.77881074159006,35.73752473659268,shrub,0.94,7.6,11.4,1.6
136.77974084599995,35.73752479364127,tree,5.63,4.1,2.4,NA
136.78067072226656,35.73752473353329,tree,4.76,2.7,1.6,NA
136.7816008086953,35.737524765746855,shrub,1.76,0.5,1.9,2.2
136.78253078343437,35.73752476025795,tree,5.43,5.5,2.3,NA
136.78346077055878,35.73752473524295,shrub,0.68,10.8,11.0,1.4
136.7843907726405,35.73752473884223,shrub,0.64,0.6,3.4,1.7
136.78532074817116,35.73752473452309,shrub,1.22,3.0,2.2,2.1
136.78625079038477,35.737524765027,shrub,0.8,0.5,9.9,1.5
136.7871808295736,35.737524782753454,shrub,0.84,3.4,9.6,1.3
136.78811077668576,35.73752475035993,shrub,0.59,3.4,10.1,1.5
136.78904082932291,35.73752478158369,tree,5.12,4.4,2.9,NA
136.7899708370164,35.73752478239352,shrub,1.3,0.5,1.7,2.4
136.7909008336105,35.73752476340732,shrub,0.72,3.2,9.8,1.5
136.79183084263985,35.73752478464307,shrub,0.59,6.9,10.0,1.5
136.79276089382319,35.737524792021595,shrub,0.74,3.5,10.5,1.5
136.7936907718876,35.737524728134375,tree,4.92,1.4,0.2,NA
136.79462086266577,35.73752479283144,shrub,1.74,0.5,1.5,2.3
136.7955508813087,35.737524789772046,tree,4.48,0.5,2.1,NA
136.7964808404652,35.737524772765454,shrub,1.25,6.0,1.7,2.2
136.7974108689248,35.73752478959209,shrub,0.67,2.2,10.1,1.5
136.79834091048212,35.737524796520695,shrub,0.8,0.5,9.6,1.4
136.79927085516033,35.73752476277745,shrub,0.65,0.6,10.3,1.5
136.8002008127517,35.7375247380324,shrub,0.68,0.5,9.6,1.5
136.8011308294988,35.737524761697664,shrub,1.87,0.5,1.6,2.4
136.80206080227933,35.737524735422916,shrub,0.75,0.5,3.4,1.7
136.80299085998578,35.73752476205759,shrub,0.72,5.4,3.1,1.7
136.80392087774192,35.73752478257349,tree,7.74,0.5,2.2,NA
136.80485089100455,35.737524785722854,shrub,0.99,4.4,2.0,2.3
136.76801962297964,35.738280946970605,shrub,1.66,5.6,0.8,2.2
136.76894962998318,35.73828094346131,tree,5.0,0.5,0.6,NA
136.76987955502798,35.73828089127174,shrub,1.76,1.7,1.0,2.3
136.77080963456464,35.73828094616077,shrub,1.32,4.8,2.5,2.2
136.77173960018658,35.73828091907619,shrub,0.77,0.5,10.8,1.4
136.7726696446965,35.738280923485306,shrub,0.64,0.7,9.6,1.5
136.77359956021266,35.7382808839832,shrub,0.98,0.9,1.5,2.4
136.7745295989297,35.73828089217157,shrub,0.75,0.5,10.9,1.5
136.7754596182626,35.73828088830234,shrub,0.72,1.2,2.8,1.6
136.776389700222,35.738280925464906,tree,3.41,2.1,4.0,NA
136.77731960952062,35.738280879574084,shrub,0.78,2.1,10.9,1.4
136.77824971365416,35.73828093428314,shrub,0.8,0.5,10.2,1.3
136.77917964691807,35.73828088965207,shrub,1.33,3.5,1.7,2.0
136.78010967884913,35.73828090116977,tree,4.63,0.5,2.0,NA
136.78103975706185,35.73828094040192,shrub,1.32,6.6,2.1,2.2
136.78196969138486,35.73828088524294,shrub,1.32,0.5,3.9,2.3
136.78289979085784,35.73828093833234,shrub,1.66,0.5,1.5,2.4
136.78382981209577,35.73828094517096,tree,5.5,0.5,1.3,NA
136.78475969917523,35.73828088074385,shrub,1.72,0.9,1.2,2.4
136.78568974688994,35.73828090305939,shrub,0.75,0.9,9.9,1.6
136.7866197663059,35.73828091160768,shrub,0.52,1.7,11.4,1.5
136.78754976498135,35.73828088128374,shrub,0.54,0.5,10.6,1.6
136.78847986357084,35.73828093482303,tree,4.71,3.0,0.1,NA
136.789409801147,35.73828088974205,shrub,0.6,2.6,2.6,1.7
136.79033976222226,35.738280880113976,tree,4.04,3.6,2.7,NA
136.79126983715832,35.73828090944811,tree,4.06,4.9,1.5,NA
136.79219982029235,35.738280885152975,shrub,1.8,0.6,1.2,2.1
136.79312990551114,35.738280922855424,shrub,0.66,4.1,9.6,1.3
136.79405994118474,35.738280940221955,shrub,1.86,2.6,1.8,2.2
136.79498982440188,35.73828088218356,shrub,0.79,2.5,10.4,1.4
136.79591988821625,35.738280908908216,shrub,0.85,4.2,3.3,1.9
136.7968499500903,35.73828093959209,shrub,0.76,0.5,10.7,1.7
136.79777991911394,35.738280900449915,tree,4.3,4.0,2.4,NA
136.7987099437099,35.738280909178165,shrub,0.79,2.7,3.3,1.8
136.79963999137755,35.73828092753449,shrub,0.66,1.6,9.9,1.7
136.80056995837742,35.738280902159566,shrub,1.88,0.5,2.0,2.3
136.80150000895753,35.73828094643071,shrub,0.58,0.5,11.0,1.6
136.80243002826597,35.73828094886022,tree,4.1,0.5,4.2,NA
136.80336002948377,35.73828092375525,shrub,1.82,6.6,0.4,2.3
136.80429002181606,35.738280924655065,shrub,0.58,2.5,3.9,1.9
136.80522005093616,35.73828093131374,shrub,1.79,2.3,1.3,2.4
136.806150064876,35.73828094292142,shrub,0.59,2.0,10.3,1.4
136.76931846440897,35.739037096430714,tree,5.04,5.5,3.0,NA
136.77024850318307,35.73903710182963,tree,4.87,3.4,0.1,NA
136.77117851934315,35.73903710011997,shrub,1.86,6.4,0.6,2.3
136.77210845340605,35.7390370394721,shrub,0.68,3.9,10.0,1.4
136.77303856652725,35.73903709382123,shrub,0.82,0.5,9.9,1.6
136.77396847819483,35.739037047840434,shrub,1.9,0.5,1.8,2.4
136.77489862076544,35.73903709994001,shrub,0.74,4.5,10.4,1.5
136.77582852203093,35.73903703173365,shrub,1.83,0.9,0.9,2.4
136.77675864423247,35.73903709085183,shrub,1.25,1.9,1.7,2.2
136.7776885923386,35.73903707033593,tree,5.49,5.4,-0.4,NA
136.77861863280864,35.739037072405516,shrub,0.47,4.5,10.7,1.7
136.7795486407697,35.73903705638872,shrub,1.71,1.3,1.2,2.1
136.7804786668708,35.73903706484703,tree,6.32,6.3,1.7,NA
136.78140867211218,35.73903706457708,tree,4.89,7.9,2.2,NA
