GPS_lon,GPS_lat,Plant,height_m,leaf_length_cm,leaf_aspect_ratio,bud_length_cm
136.7929681449042,35.73223166913617,shrub,0.77,0.5,9.9,1.5
136.79389809621927,35.732231672015594,shrub,0.42,3.7,10.3,1.5
136.7948280382987,35.732231681823635,shrub,0.96,7.9,10.1,1.3
136.7957580903834,35.73223173860228,shrub,0.79,7.5,3.1,1.7
136.75892895761825,35.7329878724955,shrub,0.67,5.9,2.4,1.8
136.75985885837704,35.732987851619676,shrub,1.34,5.7,2.3,2.4
136.76078880827833,35.73298786322735,shrub,0.64,0.9,9.5,1.5
136.7617188004354,35.73298786412718,shrub,1.27,2.4,1.5,2.3
136.76264876685167,35.732987879874024,shrub,1.05,14.4,2.3,2.3
136.76357865526617,35.73298783776245,shrub,1.77,0.5,1.3,2.3
136.7645086204193,35.732987853869226,shrub,1.13,0.5,2.2,2.2
136.7654385427617,35.732987841631676,shrub,1.85,2.8,0.6,2.4
136.76636854087474,35.732987881763655,tree,6.86,7.7,1.6,NA
136.7672984419727,35.732987853869226,tree,6.53,0.8,2.6,NA
136.76822835538772,35.73298782831434,shrub,0.77,0.5,2.7,1.9
136.7691583184649,35.732987838572285,shrub,1.19,5.4,2.2,2.4
136.77008827641214,35.73298782264548,shrub,0.68,0.5,9.9,1.6
136.7710182788942,35.73298786628675,shrub,1.85,0.5,0.9,2.5
136.77194814393235,35.73298782912418,shrub,0.73,0.5,9.4,1.5
136.7728781525329,35.73298785557889,tree,5.58,2.8,2.7,NA
136.77380803521865,35.7329878214757,shrub,1.34,3.7,1.4,2.2
136.7747380495256,35.73298783875225,shrub,1.87,2.7,0.5,2.3
136.77566804105422,35.732987867186566,shrub,0.66,0.5,10.2,1.6
136.77659796436026,35.73298785692862,shrub,1.22,3.4,2.1,2.3
136.77752788975747,35.732987844151175,shrub,1.83,6.4,1.7,2.4
136.77845787027616,35.73298786997601,shrub,1.56,0.5,0.9,2.4
136.77938778116967,35.73298783290342,tree,5.02,0.5,1.5,NA
136.7803178142459,35.732987881403716,shrub,1.66,0.5,-0.1,2.4
136.78124769180747,35.732987859718065,shrub,0.71,0.5,10.2,1.5
136.78217764544235,35.73298784244151,shrub,1.21,3.0,2.1,2.3
136.78310756203686,35.73298782795441,tree,4.52,4.5,1.6,NA
136.78403751201182,35.732987838572285,shrub,0.83,1.9,2.5,1.7
136.78496749098468,35.732987843071385,shrub,0.83,3.0,10.0,1.4
136.78589741540574,35.7329878410018,shrub,0.5,3.8,3.6,2.0
136.78682740018357,35.73298785989802,shrub,0.71,2.9,10.4,1.4
136.78775742488364,35.73298789076185,shrub,1.18,0.6,2.5,2.4
136.78868730131413,35.73298784793042,tree,5.04,0.5,1.0,NA
136.78961731112926,35.73298788707259,tree,2.87,5.2,0.4,NA
136.79054716428,35.73298783236353,shrub,0.67,2.0,2.8,1.8
136.79147719013525,35.73298787852429,tree,4.04,0.7,2.6,NA
136.792407049705,35.73298783947211,shrub,0.71,0.5,9.8,1.6
136.79333705481557,35.732987855128975,tree,5.64,5.0,1.8,NA
136.79426696120126,35.73298784694061,shrub,0.84,1.9,11.1,1.6
136.79519691986147,35.732987834073185,shrub,0.76,5.7,10.1,1.6
136.7961268335953,35.73298783119376,shrub,1.2,4.0,1.3,2.3
136.79705680409612,35.73298782921416,shrub,1.66,4.4,0.5,2.2
136.76022742028582,35.733743991811636,shrub,1.43,7.1,1.8,2.3
136.7611574596804,35.733744035632874,shrub,1.09,4.0,1.7,2.3
136.76208737072943,35.733744004589084,shrub,0.59,2.2,9.7,1.6
136.76301732787294,35.733744019976,shrub,0.67,0.5,10.7,1.5
136.76394719184782,35.73374397318536,shrub,1.81,4.4,1.3,2.2
136.76487724285215,35.73374400971806,shrub,1.73,2.1,1.4,2.2
136.76580725452325,35.73374403707258,shrub,0.6,2.5,10.2,1.6
136.7667371931018,35.733744036622674,shrub,1.03,1.7,2.2,2.3
136.7676670741712,35.73374399766047,shrub,1.78,2.1,1.1,2.3
136.76859704963465,35.73374399955009,shrub,1.64,1.7,1.1,2.4
136.76952701357132,35.7337440054889,shrub,1.73,3.3,1.5,2.3
136.77045698488595,35.73374399955009,shrub,1.15,9.5,1.6,2.5
136.77138690505564,35.73374399766047,tree,3.83,2.6,2.4,NA
136.77231682380182,35.73374397696461,shrub,1.22,2.9,3.3,2.1
136.77324684267379,35.73374400818837,shrub,1.33,6.2,1.8,2.3
136.7741768197804,35.73374400890822,shrub,0.74,6.0,10.5,1.7
136.77510670626998,35.73374397471506,shrub,1.25,5.9,2.1,2.3
136.7760367557086,35.73374402141572,shrub,0.77,7.2,9.9,1.5
136.77696663433258,35.733743989022194,shrub,1.26,2.7,1.7,2.4
136.77789668746252,35.73374403716257,shrub,1.78,0.5,0.7,2.3
136.77882660464496,35.73374400917817,shrub,0.56,6.4,11.0,1.4
136.77975654678542,35.733743998560286,shrub,0.75,0.5,9.4,1.5
136.78068656069394,35.73374402141572,shrub,1.18,0.5,2.2,2.3
136.7816164683296,35.73374400539892,shrub,0.78,0.7,3.4,1.7
136.7825464359936,35.73374400944811,shrub,1.91,1.2,1.8,2.3
136.78347633640658,35.7337439845231,shrub,0.59,0.5,11.5,1.5
136.78440637302543,35.73374401241752,shrub,1.24,3.5,2.3,2.3
136.78533625412825,35.733743979214154,shrub,1.12,5.4,1.8,2.3
136.78626625605256,35.73374401016797,tree,5.17,4.9,2.0,NA
136.78719618590785,35.733743973005396,tree,3.59,7.4,4.2,NA
136.7881262453074,35.73374403716257,shrub,0.69,1.4,10.4,1.4
136.78905616949393,35.73374402195561,shrub,0.72,6.6,9.7,1.3
136.78998617212986,35.73374403644271,tree,5.08,5.1,1.1,NA
136.7909160807492,35.73374401223755,shrub,0.73,0.6,9.5,1.5
136.79184606982827,35.733744035003,shrub,0.57,1.4,3.2,1.8
136.7927760552342,35.733744041391724,shrub,0.71,0.5,10.2,1.4
136.79370593500215,35.73374400908818,shrub,1.83,0.5,0.8,2.4
136.7946359517025,35.73374403221356,shrub,0.62,0.7,3.2,1.7
136.79556581608503,35.73374397858428,shrub,0.78,2.4,3.3,1.8
136.79649580185514,35.733744004319135,tree,5.33,6.8,1.6,NA
136.797425717812,35.73374398767247,tree,4.14,3.9,3.2,NA
136.7983557507652,35.73374400917817,shrub,0.74,0.5,10.6,1.5
136.76152602048947,35.73450017645471,shrub,1.75,3.8,1.3,2.1
136.7624560143835,35.73450018464307,shrub,1.21,0.5,2.2,2.4
136.76338599397482,35.73450018392321,tree,6.32,0.5,3.5,NA
136.76431597081861,35.73450019391122,tree,5.55,0.5,1.9,NA
136.7652459112501,35.73450018959208,shrub,1.8,0.5,1.9,2.0
136.7661758325258,35.734500152339535,tree,4.59,2.9,1.1,NA
136.7671058377615,35.73450017357528,shrub,0.7,5.3,2.0,1.6
136.76803581015804,35.73450016808638,tree,4.6,6.8,1.8,NA
136.7689657400009,35.734500150449904,tree,5.99,2.3,3.7,NA
136.7698957804651,35.7345001940012,tree,6.4,3.0,2.6,NA
136.77082569103285,35.73450015521896,shrub,0.75,0.5,10.6,1.4
136.77175566736975,35.734500164847034,shrub,1.37,5.5,2.2,2.1
136.77268562111456,35.73450016286743,shrub,1.49,4.4,2.3,2.2
136.77361561351714,35.73450017843431,tree,3.7,0.5,2.9,NA
136.77454559687624,35.734500186802634,shrub,1.33,6.5,1.6,2.4
136.77547550771584,35.73450016673665,shrub,1.22,3.4,1.4,2.3
136.77640547216694,35.73450014541092,shrub,1.73,0.5,1.6,2.4
136.77733549382967,35.73450017672465,shrub,1.71,0.5,2.1,2.3
136.77826549165596,35.73450019229154,shrub,0.52,1.5,4.1,1.7
136.77919538868613,35.734500171595684,shrub,1.2,0.5,2.2,2.1
136.78012537498216,35.73450017645471,shrub,1.24,0.5,1.6,2.1
136.7810553025482,35.734500162777444,tree,6.6,1.4,3.9,NA
136.78198521950776,35.734500123725255,shrub,0.69,3.5,3.5,1.6
136.78291530326524,35.734500179334134,shrub,0.61,3.2,10.2,1.5
136.7838452202204,35.73450016772646,tree,5.27,4.7,1.2,NA
136.7847751325428,35.73450013641272,shrub,1.73,0.5,1.2,2.3
136.78570516037988,35.73450017402519,shrub,1.87,3.1,0.4,2.4
136.78663511825826,35.734500146490696,shrub,0.61,0.5,2.8,1.6
136.7875650759408,35.7345001609778,tree,5.51,3.5,1.3,NA
136.7884950732673,35.73450016394721,shrub,0.78,2.4,11.2,1.5
136.78942499468238,35.73450013857229,tree,5.09,2.5,2.3,NA
136.79035501930116,35.73450018977205,shrub,1.62,2.8,1.1,2.3
136.79128498661214,35.734500166376726,shrub,1.84,0.5,0.6,2.1
136.79221492066523,35.73450015170965,shrub,0.71,1.2,10.0,1.5
136.79314483372139,35.73450012417516,tree,5.65,5.7,2.1,NA
136.79407485162335,35.734500162057586,tree,4.32,4.0,0.8,NA
136.79500483444016,35.73450016817637,tree,5.89,3.3,1.7,NA
136.79593475179644,35.73450014991001,shrub,0.8,4.4,10.1,1.4
136.79686476950866,35.73450016925615,shrub,0.67,0.5,10.4,1.5
136.79779476061216,35.734500189862025,shrub,0.64,8.1,10.1,1.5
136.79872467694736,35.73450015,tree,5.54,3.3,3.0,NA
136.79965463662018,35.73450014316136,shrub,1.31,5.1,2.4,2.4
136.76282461447803,35.735256297480504,tree,3.92,6.2,1.5,NA
136.76375456219722,35.73525628137373,shrub,0.73,2.2,3.4,1.7
136.76468452687408,35.73525628461307,shrub,1.28,5.8,1.9,2.2
136.7656145375703,35.73525629712058,tree,4.17,1.6,1.4,NA
136.76654455329341,35.73525631925615,shrub,1.91,0.5,1.6,2.1
136.76747453503833,35.73525634229154,tree,4.02,0.5,2.5,NA
136.76840446051483,35.735256305308944,shrub,0.83,0.5,10.4,1.5
136.7693344714219,35.735256315296944,shrub,1.89,5.9,1.8,2.4
136.77026438726918,35.73525627831434,shrub,0.81,6.2,10.8,1.6
136.77119436243652,35.735256286952605,shrub,0.7,6.7,10.8,1.6
136.77212443471282,35.73525633473305,shrub,0.63,4.1,10.7,1.5
136.77305435463452,35.735256302249546,shrub,1.11,0.5,1.9,2.3
136.77398429659672,35.735256301799645,tree,4.82,2.4,3.1,NA
136.77491424882243,35.7352562820036,shrub,1.82,2.3,0.9,2.4
136.77584430228748,35.735256324565086,shrub,1.11,3.3,2.2,2.4
136.77677421462678,35.735256289472105,shrub,0.7,0.7,3.2,1.7
136.77770427111503,35.73525632393522,shrub,1.8,3.4,0.8,2.5
136.77863420441432,35.73525630980804,shrub,1.11,3.1,2.8,2.5
136.77956420547204,35.73525633068387,shrub,0.74,2.6,3.2,1.7
136.78049417290015,35.73525631142772,tree,5.77,2.2,1.6,NA
136.78142413592622,35.735256296760646,shrub,0.59,4.1,3.7,1.6
136.78235409397146,35.73525629820037,tree,4.33,6.8,0.9,NA
136.78328408002452,35.7352563134973,tree,5.9,10.7,3.3,NA
136.7842140332193,35.73525629433114,shrub,1.16,2.6,1.6,2.2
136.78514402464893,35.73525628866227,tree,4.25,8.0,2.4,NA
136.7860740260304,35.73525632267547,shrub,2.01,2.3,1.0,2.3
136.78700396758913,35.73525630188963,tree,5.02,2.4,2.6,NA
136.7879339402922,35.73525629118177,shrub,0.62,1.1,10.1,1.5
136.78886393223905,35.735256299730054,tree,5.83,1.4,0.8,NA
136.78979395849314,35.73525634094181,shrub,1.35,2.7,2.2,2.3
136.79072389558397,35.735256308278345,shrub,0.84,3.4,3.2,1.7
136.791653900168,35.73525633365327,shrub,0.79,7.1,3.0,1.6
136.79258387833855,35.73525632825435,shrub,0.67,0.5,11.5,1.5
136.79351384027754,35.73525632474505,shrub,1.9,3.0,1.3,2.3
136.79444375435259,35.73525627984403,shrub,0.7,5.7,9.7,1.5
136.79537380127684,35.73525631124775,tree,3.95,5.6,2.2,NA
136.79630376351614,35.7352563044991,shrub,0.65,3.2,11.0,1.5
136.79723374702553,35.73525630890822,tree,3.14,5.6,3.0,NA
136.79816376845918,35.735256338872226,shrub,0.72,3.2,9.9,1.4
136.799093680074,35.73525629982004,shrub,0.72,3.0,10.2,1.3
136.80002370827472,35.735256331403725,shrub,0.65,0.5,3.9,1.7
136.8009536553491,35.73525631421715,shrub,1.16,1.0,2.7,2.6
136.76412325552138,35.73601244577085,shrub,1.09,5.0,2.4,2.3
136.76505327654962,35.736012469526095,shrub,0.62,2.8,10.7,1.6
136.76598329333697,35.73601249139172,shrub,0.73,3.6,10.0,1.5
136.76691322695797,35.73601245935813,shrub,1.22,7.5,2.4,2.3
136.76784316255825,35.73601243524295,shrub,0.99,2.3,2.7,2.5
136.76877325935772,35.73601248320336,tree,5.08,8.5,2.5,NA
136.7697031785144,35.73601244829034,shrub,0.73,1.6,2.8,1.6
136.77063323103872,35.73601248284343,shrub,0.72,0.5,9.4,1.4
136.77156313476797,35.736012437402515,shrub,0.76,3.0,10.6,1.5
136.77249311402505,35.736012441991605,shrub,0.99,0.5,9.8,1.6
136.7734231411884,35.73601247060588,tree,6.48,2.6,3.8,NA
136.77435312664528,35.73601247474505,shrub,0.7,5.4,10.5,1.6
136.77528308799097,35.73601244919016,shrub,0.68,0.5,10.0,1.5
136.7762131480967,35.73601248680264,shrub,1.89,0.5,0.6,2.2
136.77714305376185,35.736012448740254,shrub,1.83,3.6,1.4,2.3
136.77807309874447,35.73601247735453,shrub,0.51,0.5,2.9,1.9
136.77900304279817,35.73601245287942,shrub,1.84,2.0,0.8,2.3
136.77993304955012,35.736012467096586,shrub,0.54,2.0,10.6,1.4
136.78086300992848,35.73601246088783,tree,5.35,2.9,2.3,NA
136.78179297180412,35.73601245116976,shrub,1.18,2.0,1.3,2.5
136.78272301463574,35.73601249193161,shrub,1.74,0.5,1.7,2.5
136.78365297927357,35.73601246178764,shrub,1.7,0.5,1.0,2.4
136.78458295756587,35.73601246439711,shrub,0.92,2.9,2.5,1.8
136.7855129181011,35.73601246304739,shrub,1.01,6.3,1.8,2.3
136.78644288039516,35.736012437402515,shrub,0.69,0.5,2.9,1.8
136.7873729479885,35.73601248014397,shrub,1.04,4.3,2.3,2.2
136.78830282658737,35.7360124290342,shrub,0.62,0.6,10.2,1.6
136.789232848389,35.73601244937012,shrub,1.78,1.0,2.5,2.3
136.79016285901182,35.73601247015597,tree,5.32,2.5,1.3,NA
136.79109288075244,35.73601249490102,tree,4.51,5.1,1.2,NA
136.79202285835063,35.73601248860228,tree,6.17,2.1,2.8,NA
136.7929527658476,35.73601242777445,shrub,0.8,0.5,10.8,1.5
136.79388280750126,35.736012459988,shrub,0.65,0.5,3.0,1.7
136.79481278622296,35.73601245485903,tree,5.9,2.3,2.2,NA
136.79574273791718,35.736012444691056,tree,4.13,10.5,1.3,NA
136.79667268559206,35.736012432183564,tree,4.96,6.0,2.8,NA
136.7976027627469,35.73601247636473,shrub,1.75,7.9,1.3,2.4
136.79853270183733,35.736012451709655,tree,3.78,8.1,2.5,NA
136.79946264525202,35.736012430473906,tree,4.88,7.4,1.2,NA
136.80039265316486,35.73601243164367,shrub,0.72,0.5,10.7,1.5
136.8013226826358,35.73601246133773,tree,6.25,5.8,1.8,NA
136.80225262215552,35.7360124455009,tree,5.7,4.2,2.3,NA
136.765421993312,35.7367686170066,tree,5.18,8.9,2.0,NA
136.7663519280041,35.73676858767246,tree,5.43,2.4,0.9,NA
136.76728202949803,35.73676863032394,tree,3.82,1.7,2.2,NA
136.76821195606092,35.736768607468505,shrub,1.82,0.5,0.5,2.2
136.7691419083578,35.736768581103775,shrub,1.78,5.9,1.5,2.2
136.77007193249162,35.736768588122374,shrub,0.71,0.6,3.0,1.5
136.7710019330911,35.73676858614277,shrub,1.88,4.4,0.6,2.3
136.7719320092654,35.736768639502095,shrub,1.77,3.2,1.1,2.4
136.77286192373526,35.736768607738455,shrub,0.65,4.8,10.2,1.3
136.7737919496182,35.73676863059388,tree,6.51,6.9,1.2,NA
136.77472199686028,35.7367686430114,tree,5.41,3.2,1.3,NA
136.7756518899265,35.73676858983204,shrub,1.29,6.3,2.1,2.1
136.77658191933338,35.73676860107978,shrub,1.11,0.5,1.9,2.2
136.7775118921273,35.73676858974205,shrub,1.73,0.5,1.2,2.4
136.7784418987778,35.736768612417514,shrub,0.77,0.5,9.4,1.7
136.77937185720336,35.73676858047391,tree,3.45,3.1,1.8,NA
136.7803018461891,35.73676858758248,shrub,1.24,4.3,1.8,2.3
136.781231892399,35.73676862510498,shrub,0.77,6.1,10.1,1.7
136.78216192706242,35.73676863941211,tree,2.72,3.2,0.3,NA
136.783091899065,35.736768621235754,tree,3.36,0.5,2.0,NA
136.78402185560543,35.73676861151769,shrub,1.75,6.9,1.9,2.4
136.78495187828491,35.73676862825435,tree,4.72,8.0,1.6,NA
136.78588187916253,35.736768623215355,shrub,0.63,1.0,10.8,1.3
136.78681180473092,35.73676858767246,shrub,1.65,0.5,1.2,2.3
136.78774187422476,35.73676862618476,shrub,0.52,0.5,9.8,1.5
136.78867178670748,35.73676858605278,shrub,1.85,2.8,0.8,2.3
136.78960186319594,35.73676861916616,tree,3.25,1.3,1.5,NA
136.79053187126345,35.736768631583686,tree,5.57,6.3,1.2,NA
136.79146187277794,35.736768633293345,shrub,0.51,2.5,10.7,1.3
136.79239183145765,35.73676861412717,shrub,0.73,0.5,9.9,1.4
136.7933217963443,35.73676860926815,tree,3.3,3.9,2.3,NA
136.79425180872343,35.73676861169766,shrub,0.75,0.8,10.7,1.5
136.79518173318274,35.73676858704259,shrub,0.93,2.8,10.4,1.7
136.79611181957426,35.736768629784045,tree,5.89,0.5,1.0,NA
136.79704174548073,35.73676859154168,tree,5.56,0.9,2.9,NA
136.79797179284577,35.736768635722854,shrub,1.96,1.4,1.6,2.2
136.7989017362845,35.736768596670665,shrub,0.72,1.4,9.7,1.4
136.79983175464236,35.73676862132573,tree,5.43,7.9,2.2,NA
136.80076182388055,35.7367686475105,shrub,0.51,0.5,10.4,1.5
136.80169175344324,35.73676862492501,shrub,0.66,2.9,11.1,1.6
136.80262168937605,35.73676859181163,shrub,1.87,0.5,0.8,2.2
136.80355172011352,35.73676860917816,shrub,1.34,4.8,2.6,2.4
136.7667206912677,35.73752473308338,shrub,1.34,4.1,2.9,2.4
136.76765072287083,35.737524753419315,shrub,1.11,3.9,2.2,2.3
136.76858081597678,35.73752479139172,shrub,0.85,7.2,4.2,1.6
136.76951082563556,35.737524793281345,shrub,0.64,6.5,3.1,1.8
136.77044080587262,35.737524775464905,shrub,0.66,3.3,9.8,1.6
136.77137078688256,35.7375247685363,tree,6.18,6.5,1.9,NA
136.7723008064697,35.73752478329334,shrub,0.58,1.1,10.6,1.4
136.77323076328597,35.7375247660168,tree,3.67,3.9,1.3,NA
136.7741608475902,35.737524797510495,tree,5.36,1.6,0.9,NA
136.7750907963506,35.737524785272946,shrub,0.54,6.9,2.8,1.7
136.77602075118008,35.73752475053989,shrub,1.22,1.7,1.3,2.4
136.77695074067677,35.7375247464907,shrub,0.7,5.4,9.0,1.5
136.7778807440671,35.73752473326335,shrub,0.64,1.1,10.0,1.5
136.77881079504482,35.737524757918415,shrub,1.12,1.6,1.6,2.3
136.7797407695663,35.7375247515297,shrub,1.09,8.1,1.8,2.1
136.7806707932907,35.737524772495505,shrub,1.27,7.4,2.3,2.2
136.7816007990194,35.73752477744451,tree,4.4,1.0,4.2,NA
136.78253077597446,35.73752474406119,shrub,1.15,7.6,2.0,2.4
136.78346079023748,35.73752475674865,tree,5.36,4.6,1.8,NA
136.78439081269406,35.7375247685363,tree,6.69,2.8,2.1,NA
136.78532079500783,35.73752476178764,shrub,1.83,0.5,1.3,2.3
136.7862508329261,35.73752476511698,tree,6.29,3.7,2.5,NA
136.78718080873176,35.73752475296941,tree,6.67,3.7,0.1,NA
136.7881107748783,35.73752474847031,shrub,0.63,4.6,10.0,1.4
136.78904081429442,35.737524759178164,tree,5.55,7.4,3.9,NA
136.78997086303963,35.7375247840132,shrub,1.18,3.2,1.9,2.2
136.790900840505,35.73752477186563,shrub,0.58,5.6,11.0,1.6
136.7918308425686,35.73752476340732,shrub,1.84,3.5,0.8,2.2
136.7927608247958,35.73752475035993,shrub,0.73,2.1,9.6,1.4
136.79369083683318,35.73752475530894,shrub,1.6,0.5,1.6,2.3
136.79462081611754,35.73752474757049,shrub,0.79,1.5,9.8,1.4
136.79555085509213,35.73752478662268,shrub,0.65,0.5,3.4,1.7
136.79648081736815,35.7375247585483,tree,4.62,5.4,1.1,NA
136.79741078551788,35.737524733893224,shrub,1.89,0.5,1.0,2.2
136.79834084651287,35.73752475683863,tree,5.05,4.2,1.7,NA
136.79927087613925,35.73752477537493,shrub,1.38,3.8,2.6,2.2
136.80020089906424,35.73752479265147,shrub,0.57,0.5,3.4,1.5
136.8011308566022,35.737524758728256,shrub,0.66,5.0,10.3,1.4
136.8020608706357,35.73752476277745,shrub,0.63,5.6,10.9,1.5
136.80299084914523,35.737524760707856,tree,6.73,4.1,3.6,NA
136.80392083182858,35.737524743611274,shrub,0.49,5.5,3.0,1.7
136.80485087968535,35.73752476457709,shrub,0.56,0.5,9.5,1.4
136.76801958067168,35.73828091763647,shrub,0.7,2.9,3.8,1.5
136.76894953263775,35.73828089046191,shrub,2.03,3.9,1.5,2.4
136.76987954452582,35.73828089379124,shrub,1.07,1.5,2.5,2.4
136.77080964959012,35.73828093113377,shrub,0.67,0.5,9.7,1.7
136.77173958257004,35.73828088659268,shrub,0.62,2.7,10.6,1.7
136.77266957231225,35.738280887402524,shrub,0.6,5.7,9.9,1.3
136.77359968246148,35.73828094787043,tree,5.17,9.2,1.1,NA
136.77452964076338,35.73828090827835,shrub,1.71,0.5,1.1,2.3
136.77545968416615,35.73828092357529,shrub,1.99,2.0,0.8,2.3
136.7763897204176,35.738280939412114,shrub,1.79,5.7,1.8,2.3
136.77731963948943,35.738280890641875,shrub,0.68,1.5,3.6,1.7
136.77824967793683,35.738280916196764,tree,5.48,5.8,2.2,NA
136.7791796861003,35.73828090485903,shrub,0.78,3.1,10.1,1.5
136.78010972097024,35.73828091763647,shrub,1.17,3.4,2.4,2.3
136.78103972937427,35.738280917906415,tree,4.78,4.0,2.9,NA
136.7819697408136,35.73828090647871,shrub,1.23,3.6,2.3,2.2
136.78289974149925,35.738280916106774,tree,4.8,6.4,2.7,NA
136.78382975522211,35.73828092024595,shrub,1.24,2.9,3.0,2.4
136.7847597825006,35.73828093311338,tree,5.6,0.5,1.0,NA
136.78568977960833,35.73828090206958,shrub,0.83,4.9,10.6,1.6
136.78661979057296,35.738280909628074,shrub,1.12,3.1,1.4,2.4
136.78754976192937,35.73828089181164,shrub,0.64,4.8,9.4,1.5
136.78847983318016,35.73828093491302,shrub,1.7,0.5,0.9,2.2
136.7894098041609,35.738280905668866,shrub,0.74,1.6,9.9,1.4
136.79033979964672,35.73828088128374,shrub,0.68,1.1,10.9,1.4
136.79126984610676,35.73828092483504,shrub,0.73,1.4,10.3,1.6
136.79219991506395,35.738280943731255,shrub,1.16,3.4,1.8,2.5
136.7931299152065,35.73828093977204,tree,3.83,4.7,1.5,NA
136.7940599126647,35.738280931673664,tree,3.96,2.8,2.9,NA
136.79498984937896,35.738280896850625,shrub,0.77,5.9,9.2,1.5
136.79591992067182,35.73828092438512,shrub,1.4,5.1,1.3,2.4
136.79684993309297,35.738280916106774,shrub,1.98,1.1,1.4,2.3
136.79777989611247,35.73828088416317,tree,2.46,5.1,1.0,NA
136.7987099023554,35.73828090539892,tree,5.83,3.8,2.7,NA
136.79963991668083,35.738280902609475,shrub,1.82,0.5,1.9,2.4
136.80056995037208,35.73828091772645,shrub,0.8,2.0,10.4,1.5
136.8015000331472,35.738280947240554,shrub,0.95,7.1,9.4,1.4
136.80242997589806,35.73828091322736,shrub,0.74,3.8,10.8,1.6
136.80335998064066,35.73828091007798,tree,5.23,4.8,0.0,NA
136.80429006283381,35.73828094157168,tree,4.44,4.2,2.1,NA
136.80522001043198,35.73828091907619,shrub,1.93,2.1,1.4,2.3
136.80614998286225,35.738280897120575,shrub,1.87,4.5,0.7,2.2
136.76931843660378,35.739037076184765,shrub,0.86,3.4,4.2,1.8
136.77024844030657,35.7390370679964,tree,6.52,0.5,1.9,NA
136.7711784213458,35.73903703785243,shrub,1.17,3.2,1.4,2.1
136.77210851131295,35.73903709238152,shrub,0.7,0.5,9.6,1.5
136.77303846323733,35.73903704793041,tree,3.62,8.4,3.7,NA
136.7739685164646,35.7390370480204,tree,6.58,4.2,2.0,NA
136.77489856083093,35.739037076904616,shrub,0.73,3.8,10.5,1.6
136.7758285501989,35.73903706655668,tree,5.38,1.6,3.5,NA
136.77675850416605,35.73903703083383,shrub,1.24,2.1,2.4,2.4
136.77768857956542,35.739037059808034,shrub,0.75,1.1,2.7,1.5
136.7786186121545,35.73903705116977,shrub,0.48,4.3,9.7,1.7
136.7795486628436,35.739037076904616,shrub,1.86,0.5,1.2,2.2
136.78047871692996,35.73903709463107,shrub,1.12,7.2,2.7,2.2
136.78140872968956,35.73903710182963,shrub,0.68,0.5,2.4,1.8
